series,edition,page,table,header
면적,1987,20,3. 구ㆍ시ㆍ군별 면적 및 행정단위,"20-I. 토지 및 기후 ⏐ 3. 구•시 •군별면적 및행정단위 ⏐ 면 적"" (km2) 시•구리 ⏐ Sh• Gu ⏐ 시 구 동 Dong ⏐ (Sq.km) Area 법 정 행 정 ⏐ Shi Cu Legal Administrative ⏐ 67 453 ⏐ •.. ㅛㅛㅗ 87 ⏐ 36 ⏐ 구 ., ㅛㄴ 25 33 ⏐ 구수 16"
면적,1988,19,2. 시ㆍ도별 면적 및 행정단위(1987),"I. Land and Climate - 19 ⏐ 1.국토의 위치 ⏐ Location of National Land ⏐ 경 도 및 위 의 점 ⏐ Extreme of longttude and lattude ⏐ 지 극 점 ⏐ Name of place Extreme ⏐ Festern etremty 동 경상북도 울릉군 독도 동단 13152/42"" ⏐ East extreme ol Tok-do, Uilting- gun, Kyoingsangbulk-do ⏐ Westem etemty 서 평안북도 용천군 마안도 서단 Fieet loneioite 124°11' 0"" ⏐ West extreme of Maan-do, Yongchr'on-gun, P'yonganbuk-do ⏐ Souhen etremity 남 제주도 남제주군 마라도 남단 33° 06' 40"""
면적,1988,20,3. 구ㆍ시ㆍ군별 면적 및 행정단위(1987),20-I. 토지 및 기후 ⏐ 3. 구•시 • 군별면적 및 행정단위 (1987) ⏐ 면 적 (km2) 시 •구리) ⏐ Shi•Gu ⏐ 구성 비 시 7 동 Dong ⏐ Area ⏐ ....} Composttion 법 정 행 정 ⏐ (%) Shi Gu Legal Admnistratrve ⏐ 서 805.42 100.0 17 470 ⏐ 24.01 : ⏐ 1.99 ⏐ 21.01
면적,1989,21,2. 시ㆍ도별 면적 및 행정단위(1988),"I Land and Climate -19 ⏐ 1.국토의 위치 ⏐ Location of National Land ⏐ 도 및 위 의 극 점 ⏐ Extreme of longtude and latinde ⏐ 점 ⏐ Name of place Extreme쵸 ⏐ 극 동 경상북도 울릉군 독도 동단 I31°52'42"" ⏐ Eastern extremity East extreme of Tok-dc Ulling- sun• Kyongsangbuk-do ⏐ 극 서 평안북도 용천군 마안도 서단 124°11/ 0” ⏐ Western extremty West extreme of Maan-do Yongchion-gun, Fyonganouk-do• ⏐ Sonhem oxtremty 남 제주도 남제주군 마라도 남단 33°06 40"""
면적,1989,22,3. 구ㆍ시ㆍ군별 면적 및 행정단위(1988),"20-I. 토지 및 기후 ⏐ 3. 구•시 •군별면적 및 행정단위 (1988) ⏐ 면 적"" (km2) 시 •구 ⏐ Shi • Gu ⏐ 구성비 시 구 동 . Dong ⏐ Area Congegtion 법 정 행 정 ⏐ (Sa.km) Shi Gu ⏐ Legal Administrative ⏐ 서 울특별시 605.40 100.0 22 470 ⏐ 2:입 !;? 1 8? ⏐ 7 ⏐ 쑣. ?!.90 3.6 1 36"
면적,1990,21,2. 시ㆍ도별 면적 및 행정단위(1989),"I. Land and Clmate - 19 ⏐ 1. ㅴ 노의 쇼꼽 ⏐ Location of National Land ⏐ 경 도 Taeteom e o foaodauide inid laimnde 극' 점 ⏐ 지 점 ⏐ Name of place Extreme얧 ⏐ 극 동 경상북도 울룡군 독도 동단 131° 52' 42"" ⏐ Eastern extremty East extreme of Tok-do, Ullting-gun, Kyongsangtuk-do ⏐ (Western exttemty 서 평안북도 용천군 마안도 서달 124°11' 0 ⏐ West extremne of Maan-do, Yongchion-gun, P'yoinganbuk-do늉 ⏐ Spouthem xtremty 남 제주도 남제주군 마라도 남난 북 33•06'40° ⏐ South extreme of Mara-do, Namcheju-gun, Cheyu-do"
면적,1990,22,3. 구ㆍ시ㆍ군별 면적 및 행정단위(1989),"20-I. 토지 및 기후 ⏐ 3. B • •# 페 및 구파또쇼(1989) ⏐ 시•구 Shi•Gu 군 Grun 출장소 Branch of ⏐ 면 적(hnt) ⏐ 동 Dong 읍 면 리•동 RI•Dong 시 • 구•군읍 •면 ⏐ 구성비 법정행정 법정 행 정 ⏐ (Sq km) Area Compsiton Admmstra- tp Myon Admmetra- Sha,Gu,Gun Up, Myin ⏐ (%) Legal tive Legal ⏐ 서울특별시 Seoul-t'tkpyaishl 605.43 100.0 470 494 "" - ⏐ 로 5개: : : = : ⏐ Chung-gu ⏐ 산 36"
면적,1991,21,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate - 19 ⏐ 1. ±의 쇼품 ⏐ Location of National Land ⏐ 경 도 위 의 극 점 ⏐ Bxtrame of longitude aud Lattude ⏐ 지 극 점 ⏐ Name of place Extreme ⏐ Eastern extremty 동 경상북도 울릉군 독도 동단 Fiesr bongrnu 131°52/ 42"" ⏐ East extreme of Tok-do, Uling-gun, Kyongsangbuk-do ⏐ 극 서 평안북도 용천군 마안도 서단 124°11' 0” ⏐ Western extremty West extreme of Maan-do Yongch on-gun, P'yonganbuk-do ⏐ Southem extremty 남 제주도 남제주군 마라도 남단 Morh lamuslo 33° 06' 40"""
면적,1991,22,3. 구ㆍ시ㆍ군별 면적 및 행정단위,"20-I. 토지 및 기후 ⏐ 3. 1 •하•꽃법 폐 및 JJ파부# ⏐ 시•구2) Shi •Gu 군리) Gun 출장소리) Branch of ⏐ 면 적'(hr) ⏐ 동 Dong 읍 면 리•동 Ri•Dong 시• 구• 군 웁 •면 ⏐ 구성비 법정 행정 법정 행 정 ⏐ Area Compostion | Admimistra- tp Myon Adrimetia- Sh,Gru, Gunl Up,Mson ⏐ (Sa km) (%) Legal tive Legal ⏐ 서울특별시 Seoul-t""Bkpyaishi 805.34 100.0 489 494 - - - ⏐ 종 로 { Chongno-gl ?1 : •.. : ⏐ 중 구 Chung-gu ⏐ 용 산 구 Yongsan-gur"
면적,1992,21,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Clmate - 19 ⏐ 1. ㅴ ±의 ㅼ 뚵 ⏐ Location of National Land ⏐ 경 도 의 극 점 ⏐ Batreme of fongtude and latitude ⏐ 지 큭 점 ⏐ Name of place Extreme ⏐ 극 동 경상북도 울릉군 독도 동단 131•52/42"" ⏐ Eastern extremty East extreme of Tok-do Uilling-gun, Kyingsangbulk-do ⏐ (Westem extremty 서 평안북도 용천군 마안도 서단 124°11' 0"" ⏐ West extreme of Maan-do, Yongch'oin-gum, P'yonganibuk-do ⏐ 극 남 제주도 남제주군 마라도 남단 33° 06•40"""
면적,1992,22,3. 구ㆍ시ㆍ군별 면적 및 행정단위,"20- I. 토지 및 기후 ⏐ 3. B•하•# 터 및 +파무☆ ⏐ 시•구2) Shl •Gu 군3) Gun 출장소리 Branch of ⏐ 면 적'(hm) ⏐ 동 Dong 읍 면 리•동”Ri.Dong _시•구•군읍 •면 ⏐ 구성비 법정행정 법 정 행 정 ⏐ (Sq km) Area Composton Adminastra- tp Myon Adminata (Sh,Gu, Guny Op, Mrin ⏐ (%) Lega] tive Legal ⏐ 서울특별시 Seou-t""tkpyalshi 605.33 100.0 469 - - - ⏐ -.; •.. : : = ⏐ .gg : •.. •.! •.. = ⏐ Tongdaemmun-gu"
면적,1993,21,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate-19 ⏐ 1. 뻐 ± 의 쇼 뽑 ⏐ Location of National Land ⏐ 경 도 극 점 ⏐ 지 명 극 점 ⏐ Name of place_ Extreme옓 ⏐ Rastem extremi 경상북도 울릉군 독도 동단 131°52 42"" ⏐ East extreme of Tok-do, Ulliang-gu, Kyongsangbuk-do ⏐ 쿼etem extemi/ 평안북도 용천군 마안도 서단 Eeiset ongitiae 동 124°17' 0"" ⏐ West extreme of Maan-do, Yongch'on-gun, P'yonganbuk-do ⏐ 중outhem cxremit 제주도 남제주군 마라도 남단 North hatnide 33°6:40~ ⏐ South extreme of Mara-do, Namchejugun, Cheju-dc"
면적,1993,22,3. 구ㆍ시ㆍ군별 면적 및 행정단위,"20 - I. 국토 및 기후 ⏐ 3. 1•하•벚엔 터져 및 +파쇼효"") ⏐ 시 •구3) Shi •Gu 군3) Gun 출장소3) Branch of ⏐ 면적2(km) ⏐ 동 Dong 읍 면 리•동"" Ri.Dong 시 • 구•군읍 •면 ⏐ 구성비 법정 행정 법 정 행 정 ⏐ (Sg. km) Area Compositon Administra- tp Myon Admimstia- Shi,Gu,Gun Up,.Msioin ⏐ (%) Legal tive Legal ⏐ 별 시 Seout-ttkpy&ishi 605.36 100.0 469 521 - - - ⏐ 8? = : : •.! ⏐ Chung-gu ⅞4 ⏐ , Yongsan-ou 36"
면적,1994,27,2. 시ㆍ도별 면적 및 행정단위,"I Land and Clmate-3 ⏐ 국 토 의 위 치 ⏐ Location of National Land ⏐ 경도 Bxtreme of tongttude and lattuda 점 ⏐ 지 명 극 점 ⏐ Name of place Extreme ⏐ 극 동 경상북도 울롱군 독도 동단 둠 졍 131° 52' 42"" ⏐ Eastern extremity Bast extreme of Tok-do, Uing-gun, Kyangsangbuk-do Bast longttude ⏐ 극 서 평안북도 웅천군 마안도 서단 동 경 124° 11'00"" ⏐ Western extremty West extreme of Maan-do, Yongchon- gun, Pyonganbuk-do East longttude얧 ⏐ 극 남 제주도 남제주군 마라도 남단 붘 위 33° 06' 40° ⏐ Southern extremity South extreme of Mara-do, Nancheju-gun, Cheju-do North lattude"
면적,1994,28,3. 구ㆍ시ㆍ군별 면적 및 행정단위,"4-I 국토 및 기후 ⏐ 3. 구• 시 • 군별 면적 및 행정단위!) ⏐ 면적""' (km3), 시구이 Sh,Gu 군3) Gun 출장소3 Branch of ⏐ 동 Dong 면 리 동"" R, Dong 시구 윱 면 ⏐ 군 ⏐ 구성비 법정 행정 법정 행정 ⏐ Area Admins- Admins- Shi, Gu, ⏐ tion (%) Legal trative Up h Myon Legal trative Gun Up Myon ⏐ 서울특별시 Seoul-tukpy&shi 605 40 200 0 469 521 ⏐ Chongno-gu 24 01 0.. 87 21 : : : : ⏐ Chung-gu 9 99 18 ⏐ 21 86 20 1"
면적,1995,27,2. 시ㆍ도별 면적 및 행정단위,"1. 국토의 위치 I. Land and Climate - 3 ⏐ Location of National Land ⏐ 경 도 및 위 도 의 극 점 ⏐ Extreme of longitude and latiude얧 ⏐ 지 명 극 점 ⏐ Name of place Extreme ⏐ 극 동 경상북도 울군 독도 동단 동 졍 131° 52 42"" ⏐ Eastern extremity East extreme of Tok-do, Uling county, Kyinsangbuk Province Fast longitude ⏐ 극 서 평안북도 용천군 마안도 서단 동 경 124° 11' 00° ⏐ Western extremity West extreme of Maan-do, Yongch'on county, P'yonganbuk Province얧 East longiuude ⏐ 극 남 제주도 남제주군 마라도 남단 북 위 33° 06' 40° ⏐ Southern extremily South extreme of Mara-do, Namcheju county, Cheju Province North latitude"
면적,1996,31,2. 시ㆍ도별 면적 및 행정단위,"I Land and Clmate - 3 ⏐ 1. 국토의 위치 ⏐ Location of National Land ⏐ 경 도 및 위 의 극 점 ⏐ Extreme of longtude and Tettude ⏐ 지 극 점 ⏐ Name of place쵸 Extreme ⏐ 극 .동 경상북도 올룽군 독도 동단 동 경 131° 52/ 42 ⏐ Eastern extremity East extreme of Tok-do, Ullung county, Kyonsangbuk Pro vince East longitude얧 ⏐ 극 서 경안북도 용천군 마안도 서단 동경 124° 11'00"" ⏐ Western extremity West extreme of Maan-do, Yongch'on county, P'yonganbuk Province East longitude얧 ⏐ 극 남 제주도 남제주군 마라도 남단 북 위 33° 06' 40"""
면적,1997,31,2. 시ㆍ도별 면적 및 행정단위,"I Land and Clmate-3 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경 도 및 위 도 의 극 점 ⏐ Bxtrere of longltude and lattude ⏐ 지 명 극 점 ⏐ Name of place Extreme ⏐ 극 동 경상북도 울룡군 독도 동단 동 경 131° 52' 42"" ⏐ Eastern extremuty East extreme of Tok-do, UMlting county, Kyonsangbuk Provnce Bast longtude ⏐ 극 서 평안북도 용천군 마안도 서단 동 경 124° 11° 00° ⏐ Western extremuty West extreme of Maan-do, rongch'on county, P'yonganbuk Provance Bast longitude듔 ⏐ 극 남 제주도 남제주군 마라도 남단 북 위 33° 06' 40°"
면적,1998,59,2. 시ㆍ도별 면적 및 행정단위,"I . Land and Climate - 21 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경 도 및 위 도 의 극 점 ⏐ Extreme of longitude and latitude얧 ⏐ 지 명 극 점 ⏐ Name of place Extreme얧 ⏐ 극 동 경상북도 울등군 독도 동단 동경 131°52'42 ⏐ Easten cxtemily East extreme ofTok-do, UThung county, Kyonsangbuk Province East longiade ⏐ 극 서 평안북도 용천군 마안도 서단 동경 124 °11: 000 ⏐ Westem cdtrernity Weot etrene ot Maen-do, Yongch on county, Pyonganbuk Provice East longitude ⏐ 제주도 남제주군 마라도 남단 북위 33 °06 400"
면적,1999,59,2. 시ㆍ도별 면적 및 행정단위,"I . Land and Climate - 57 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 및 위 도 의 극 점 ⏐ Extreme of longitude and latitude얧 ⏐ 지 명 극 점 ⏐ Name of place쵸 Extreme ⏐ 극 동 경상북도 울풍군 독도 동단 동경 131 °5242 ⏐ Eastem extremity IEast enteme of Tok-do, UDung county, Kyonsengtuk Provice East longitude ⏐ 극 서 평안북도 용천군 마안도 서단 동졍 124 • 1:000 ⏐ Westem cxtremity West extreme of Mean-do, Yongch on county, Pyonganbulk Provice East longitude ⏐ 계주도 남계주군 마라도 남단 북위 33 °06 40"
면적,2000,59,2. 시ㆍ도별 면적 및 행정단위,"I . Land and Climate -57 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경 도 및 위 도 의 극 점 ⏐ Extreme of longtude and lattude슋 ⏐ 지 명 극 점 ⏐ Name of place Extreme ⏐ 극 동 경상북도 물릉군 독도 동단 동경 131. 52: 42"" ⏐ Eastern extremity East extreme of Dokdo, Ulleung county, Gyeonsangbuk Province East longiude ⏐ 극 서 평안북도 용천군 마안도 서단 동경 124 11' 00° ⏐ Western extremuty West exteme of Maando, Yongcheon county, Pyeonganbuk Pronce East longztude얧 ⏐ 극 남 제주도 남제주군 마라도 남단 북위 33. 06' 40'"
면적,2001,59,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate -55 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경 도 및 위 의 극 점 ⏐ Extreme of longitude and latitude늉 ⏐ 지 명 극 점 ⏐ Name of place Extreme얧 ⏐ 경상북도 울등군 독도 동단 동경 ⏐ East extreme of Dokdo, Uieung county, Gyeonsangouk Province East longitude 131. 52:20 ⏐ 극 서 평안북도 용천군 마안도 서단 동경 ⏐ Westem extremity West extreme of Maando, Yongcheon county, Pyeonganbuk Provice East longitude 124. 11° 45° ⏐ 제주도 남제주군 마라도 남단 북위"
면적,2002,41,2. 시·도별 면적 및 행정단위,"I . Land and Climate-39 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경 도 및 위 도 의 극 점 ⏐ Extreme of longitude and latitude듏 ⏐ 지 명 극 점 ⏐ Name of place Extreme ⏐ 극 동 East exteme of Dokco, Ueung coumty, Cryeonsangbuk Proriaice 경상북도 울릉군 독도 동단 동경 131. 52 20~ ⏐ Eastem extremity East longiude ⏐ 평안북도 용천군 마안도 서단 동경 124. 11' 45° ⏐ East longitude ⏐ 제주도 남제주군 마라도 남단 북위"
면적,2003,47,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate - 45 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경도 및 위도의 극점 ⏐ Exteme of longitude and latitude ⏐ 극점 ⏐ Name of place Extreme옓 ⏐ 경상북도 울룽군 독도 동단 동경 131. 52' 20"" ⏐ East extreme of Dokdo, Ulleung county, Gyeonsangbuk Province East longilude얧 ⏐ 극 서 평안북도 용천군 마안도 서단 동경 ⏐ Western extremity West extreme of Maando, Yongcheon county, Pyeonganbuk Province East longitude얧 124. 11' 45"" ⏐ 극 남 제주도 남제주군 마라도 남단 북위 33. 06' 40m"
면적,2004,103,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate - 99 ⏐ 국토의 위치 ⏐ Location of Land Area ⏐ 경도 및 위도의 극점 ⏐ Ex treme oflongitude and latiude슋 ⏐ 지 명 극점 ⏐ Name of place Ex treme ⏐ 극 동 경상북도 울릉군 독도 동단 동경 131° 52' 20"" ⏐ Eastern extremity East extreme of Dokdo, Ulleung-gun, Gyeongsangbuk-do East longitude얧 ⏐ 극 서 평안북도 용천군 마안도 서단 동경 124° 11' 45"" ⏐ Western extremity west extreme of Maando, Yongcheon-gun, Pyeonganbuk-do East longitude ⏐ 극 남 제주도 남제주군 마라도 남단 북위 33° 06' 40"""
면적,2005,109,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate -105 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경도 및 위도의 극점 ⏐ Ex treme oflongiude and latinude얧 ⏐ 지명 극 점 ⏐ Name of place Ex treme ⏐ 극 동 경상북도 울릉군 독도 동단 동경 131° 52' 20"" ⏐ Eastern extremity East extreme of Dokdo, Ulleung-gun, Gyeongsangbuk-do East longitude옓 ⏐ 극 서 평안북도 용천군 마안도 서단 동경 124° 11' 45"" ⏐ Western extremity west extreme of Maando, Yongcheon-gun, Pyeonganbuk-do Bast longiude ⏐ 극 남 제주도 남제주군 마라도 남단 북위 33° 06' 40"""
면적,2006,107,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate - 105 ⏐ 1. 국토의 위치 ⏐ Location of Land Area ⏐ 경도 및 워도의 극점 ⏐ Extreme of longitude and latifude얧 ⏐ 지. 명 극 점 ⏐ Name of place Extreme ⏐ 극 동 경상북도 울룽군 독도 동단 동경 131 ° 52' 21"" ⏐ Eastern extremity East exireme of Dokdo, Ulleung-gun, Gyeongsangbuk-do East longitude얧 ⏐ 극 서 평안복도 용천군 마안도 서단 동경 124° 11' 04"" ⏐ Western extremity West extreme of Maando, Yongcheon-gun, Pyeonganbuk-do East longitude ⏐ 극 남 제주도 남제주군 마라도 남단 북위 33° 06' 43"""
면적,2007,103,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate -105\ ⏐ 1. 국토의 위치"" ⏐ Location of Land Area ⏐ 경도 및 위도의 극점 ⏐ Ex treme of longitude and latitude ⏐ 지명 극 점 ⏐ Name of place Ex treme ⏐ 극 동 경상북도 울릉군 독도(동도) 동단 동경 131° 52' 21"" ⏐ Eastern extremity East extreme of Dokdo(East island), Ulleung-gun, Gyeongsangbuk-do East longitude얧 ⏐ 극 서 평안북도 용천군 신도면 마안도 서딘 동경 124° 11' 04"" ⏐ Westem extremity West extreme of Maando, Sindo-myeon, Yongcheon-gun, Pyeonganbuk-do East longitude얧 ⏐ 극 남 제주특별자치도 서귀포시 대정읍 마라도 남단 북위 33° 06' 43"""
면적,2008,109,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate -105\ ⏐ 1. 국토의 위치"" ⏐ Location of Land Area ⏐ 경도 및 위도의 극점 ⏐ Ex treme of longitude and latitude ⏐ 지명 극점 ⏐ Name of place Ex treme ⏐ 극 동 경상북도 울릉군 독도(동도) 동단 동경 131° 52' 21"" ⏐ Bastemn extremity East cxtreme of Dokdo(East island), Ulleung-gun, Gyeongsangbuk-do East longitude얧 ⏐ 극 서 평안북도 용천군 신도면 마안도 서단 동경 124° 11' 04"" ⏐ Westem extremity West extreme of Maando, Sindo-myeon, Yongcheongun, Pyeonganbuk-do East longitude얧 ⏐ 극 남 제주특별자치도 서귀포시 대정읍 마라도 남단 북위"
면적,2009,109,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate -105 ⏐ 1. 국토의 위치"" ⏐ Location of Territory ⏐ 동 단 서 단 남 단 ⏐ Far east Far west Far north ⏐ 섬 포 함 경상북도 울릉군 울릉읍 독도리 동도 인천광역시 웅진군 백령면 연화리 제주특별자치도 서귀포시 대정읍 마라도 ⏐ 행정 ⏐ Incuding 소재지 Crecomgbiuk uilcane oie al ounge-cup dokdo-n Iinaheon ongin eo hoorainy cons inyscon ⏐ islands ⏐ Administ- 경상북도 구룡포읍 석병리 충남 태안군 소원면 모항리 전남 해남군 송지면 송호리 ⏐ 섬제외 rative ⏐ 3xcluding Site"
면적,2010,109,2. 시 도별 면적 및 행정단위,"I. Land and Climate -105 ⏐ 1. 국토의 위치 "" ⏐ Location of Territory ⏐ 동 단 서 단 남 단 ⏐ Far east Far west Far north ⏐ 섬포함 경상북도 울릉군 울릉읍 독도리 동도 평안북도 신도군 비단섬 제주특별자치도 서귀포시 대정읍 마라도 ⏐ 행정 ⏐ Incuding옓 소재지 Grcogouk Uureune n ul unge-cup Doikdo-t ⏐ islands Pyongbuk Sindo-gun Bidanseom ⏐ Administ- 함경북도 경흥군 노서면 토리동 평안북도 용천군 신흥동 전라남도 해남군 송지면 송호리 갈두마을 땅끝 ⏐ 섬제외 rative ⏐ 3xcluding site Hambuk Gyeongheung-gun Noseo-myeon"
면적,2011,109,2. 시ㆍ도별 면적 및 행정단위,"I. Land and Climate - 105 ⏐ 1. 국토의 위치"" ⏐ Location of Territory ⏐ 동단 서단 남단 ⏐ Far east Far west Far north ⏐ 섬포함 경상북도 울군 울릉읍 독도리 동도 평안북도 신도군 비단섬 제주특별자치도 서귀포시 대정읍 마라도 ⏐ 행정 ⏐ Including 소재지 Greogbiuk alcane a aloinge-cap Dokdorni ⏐ islands Pyongbuk sindo-gun Bidanseom ⏐ Administ- 함경북도 경흥군 노서면 토리동 평안북도 용천군 신흥동 전라남도 해남군 지면 송호리 갈두마을 ⏐ 섬제외 rative ⏐ site"
면적,2012,113,2. 시·도별 면적 및 행정단위,"I. Land and Climate - 109 ⏐ 1. 국토의 위치) ⏐ Location of Territory ⏐ 동단 서 단 남단 ⏐ Far east Far west Far north ⏐ 섬 포 함 경상북도 울릉군 울릉읍 독도리 동도 평안북도 신도군 비단섬 제주특별자치도 서귀포시 대정읍 마라도 ⏐ 행정 ⏐ Including 소재지 Dongdo, Dokdort cogeceup, Wieung-oun. ⏐ islands Bidanseom, Sindo-gun, Pyongbuk ⏐ Administ- 경상북도 포항시 남구 구룡포읍 석병리 충청남도 태안군 소원면 모향리 전라남도 해남군 송지면 송호리 ⏐ 섬제 외 rative ⏐ Excluding site Seokbyeong-ri, Guryongpo-eup, Nam-gu, Mohangit, Sogor gionr Tecan- aun. Songhlo-ri, Songpiomhsoan. Henam gun."
면적,2013,113,2. 시·도별 면적 및 행정단위,"I. Land and Climate - 109 ⏐ 1. 국토의 위치') ⏐ Location of Territory ⏐ 동 단 서단 남단 ⏐ Far East Far West Far South ⏐ 섬 포 함 경상북도 울릉군 울릉읍 독도리 동도 인천시 웅전군 백령면 연화리 제주특별자치도 서귀포시 대정읍 마라도 ⏐ Including 소재지 행정 Yeontwa-ni, Baengnyeong-iycon. Marado, Daejeong-eup, Seogwipo-si, ⏐ islands Dongdo, Dokdo-ri, Ulleung-eup, Ulleung-gun, Gyeongbuk Ongin-gun, Incheon Jeju special selr goveming province ⏐ 섬 제 외 Administ- 경상북도 포항시 남구 구룡포읍 석병리 충청남도 태안군 소원면 모항리 전라남도 해남군 송지면 송호리 ⏐ Excluding rative eokbyeong-i, Guryongpo-eup, Nam-g Mohang-, Sowon-myeon, Taean gun, Songho-ri, Songji-myeon, Haenam-gun, ⏐ islands site ohang-si, Gyeongbl ⏐ 주 : 1) 세계측지계(GRS80) 좌표"
면적,2014,113,2. 시·도별 면적 및 행정단위,"I. Land and Climate - 109 ⏐ 1. 국토의 위치"") ⏐ Location of National Territory ⏐ 동 서단 남 단 ⏐ Far East Far West Far South ⏐ 섬 포 함 경상북도 울릉군 울릉읍 독도리 동도 인천시 옹진군 백령면 연화리 제주특별자치도 서귀포시 대정읍 마라도 ⏐ Include/ 소재지 행정 Dongdo, Dokdo-ri, Ulleung-eup, Ulleung-gun Yeonhwa-ri, Baengnyeong-myeon, Marado, Dacjeong-eup, Seogwipo-si, ⏐ Including yeongsangbuk-do Ongjin-gun, Incheon Jeju-do ⏐ islands얧 ⏐ 섬 제 외 Administ- 경상북도 포항시 남구 구룡포읍 석병리 충청남도 태안군 소원면 모향리 전라남도 해남군 송지면 송호리 ⏐ Exclude/ rative eokbyeong-i, Guryongpo-eup, Nam-g mngho-i, Songji-myeon, Haenam-gu ⏐ Excluding islands site ohang-si, Gyeongsangbuk-c sollanam-c"
면적,2015,640,31.시·도별 면적 및 행정단위,"VIl. Constrction/Housing/Land - 637 ⏐ 30. 국토의 위치"")2) ⏐ Location of National Territory ⏐ 단 서단 남단 ⏐ Far East Far West Far South ⏐ 경상북도 울릉군 울릉읍 독도리 동도 인천시 옹진군 백령면 중화길 제주특별자치도 서귀포시 대정읍 마라도 ⏐ 섬 포 함 ⏐ Include/Including 행정 Dongdo, Dokdo-ni, Ulleung-eup, Uleung-gun, ungwha-gil, Baengnyeong-myeo Marado, Daejeong-cup, Seogwipo-si, ⏐ islands 소재지 Gyeongsangbuk-do Ongjin-gun, Inched Jeju-do ⏐ 경상북도 포항시 남구 구룡포읍 일출로 충청남도 태안군 소원면 서해로 전라남도 해남군 송지면 땅끝해로 ⏐ 섬 제 외 Administ- ⏐ rative"
면적,2016,648,31.시·도별 면적 및 행정단위,"VIl. Constrction/Housing/Land -645 ⏐ 30. 국토의 위치"")2) ⏐ Location of National Territory ⏐ 단 서단 남단 ⏐ Far East Far West Far South ⏐ 경상북도 울릉군 울릉읍 독도리 동도 인천시 옹진군 백령면 중화길 제주특별자치도 서귀포시 대정읍 마라도 ⏐ 섬 포 함 ⏐ Include/Including 행정 Dongdo, Dokdo-ni, Ulleung-eup, Uleung-gun, ungwha-gil, Baengnyeong-myeol Marado, Daejeong-cup, Seogwipo-si, ⏐ islands 소재지 Gyeongsangbuk-do Ongjin-gun, incheo Jeju-do ⏐ 경상북도 포항시 남구 구룡포읍 일출로 충청남도 태안군 소원면 서해로 전라남도 해남군 송지면 땅끝해로 ⏐ 섬 제 외 Administ- ⏐ rative"
면적,2017,106,2.시도별 면적 및 행정단위,"I. Teritory / Population / Household - 103 ⏐ 1. 국토의 위치 ""2) ⏐ Location of Territory ⏐ 동 단 서단 남단 ⏐ Far East Far West Far South ⏐ 경상북도 울릉군 울릉읍 독도리 제주특별자치도 서귀포시 대정읍 ⏐ 섬 포 함 동도 인천시 옹진군 백령면 중화길 마라도 ⏐ 행정 ongdo, Dokdo-i, Ulleung-eul Jungwha-gil, Baengnyeong-myeon, Marado, Daejeong-eup, Seogwipo-si, ⏐ Includes islands 소재지 leung-gun, Gyeongsangbuk-c Ongjin-gun, Incheon Jeju-do ⏐ 경상북도 포항시날구 구룡포읍 충청남도 태안군 소원면 서해로 전라남도 해남군 송지면 땅끝해로 ⏐ Administ- ⏐ 섬 제 외 일출로"
면적,2018,100,2.시도별 면적 및 행정단위,"I. Temitory / Population / Household - 97 ⏐ 1. 국토의 위치 ""2) ⏐ Location of Territory ⏐ 동 단 서단 남단 ⏐ Far East Far West Far South ⏐ 경상북도 울릉군 울릉읍 독도리 제주특별자치도 서귀포시 대정읍 ⏐ 섬 포 함 동도 인천시 옹진군 백령면 중화길 마라도 ⏐ 행정 ongdo, Dokdo-i, Ulleung-eul Jungwha-gil, Baengnyeong-myeon, Marado, Daejeong-eup, Seogwipo-si. ⏐ Includes islands 소재지 leung-gun, Gyeongsangbuk- Ongjin-gun, Incheon Jeju-do ⏐ 경상북도 포항시날구 구룡포읍 충청남도 태안군 소원면 서해로 전라남도 해남군 송지면 땅끝해로 ⏐ Administ- ⏐ 섬 제 외 일 출로"
