계열,판,쪽,표제목,header
광공업,2006,319,1. 시 도별 광업 및 제조업 총괄,"V. Mining and Manufacturing - 317 ⏐ 1. 시 도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임.산업상의 조사범위는 한국표준산업 분류에서 ※ Data are based on the Mining and Manuracturing Survey. The Survey covers industries classifed ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상기분류에서 규정하는 종사자 into mining and manufacturing acoording to Korean Standard Lmdustrial Classification with fve or ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙적으로 사업체로 more workers. The statistical wnit of the Survey is ""establishmen"". The tem ""establishiment"" is a ⏐ 하였으며, 사업체라 함은 개개의 공장, 작업장, 광산과 같이 경제활동을 영위하는 unit engaging in industrial activities such as factory, workshop and mnine. Emplayees are workers ⏐ 물리적 장소를 말함. 종사자란 사업체에 항시 고용되어 있는 자와 입시 고용원. who get wages and salaries, whether they are permanent or temporary daily workers and whether ⏐ 개인 사업체의 자영업주 및 무급가족 종사자를 말함. 생산비란 주요생산비로 they work in factories or in their home. Production costs are major production costs, including value ⏐ 원재료비, 연료비, 전력비. 용수비, 외주가공비, 수선비임. 출하액은 완제품출 of materials, cost of fuels, purchased elecricity and water, fees of subcontracting, repair and main ⏐ 하액, 페품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 완제 tenance. Value of shipments includes proceeds from the shipment of products and waste, and receipts늃 ⏐ 품 및 반제품, 재공품의 연초, 연말 재고액의 증가액을 가산한 것을 말함. 부가가치 for processing and repair work during the year. Gross outpaut is value of shipments plus net chamges in"
광공업,2007,331,1. 시 도별 광업 및 제조업 총괄,"V. Mining and Manufacturing - 333 ⏐ 1. 시 도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manutacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임. 산업상의 조사범위는 한국표준산업 분류에서 ※ Dala are based on the Mining and Manufacuring Survey. The Survey covers industries classiried ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상기분류에서 규정하는 종사자 into mining and manufacuring according to Korean Standard Industial Classification wih fiveor ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙적으로 사업체로 more workers. The statistical unitof the survey is ""estab lish ment"". The term ""estab lish ment"" is a ⏐ 하였으며, 사업체라 함은 개개의 공장, 작업장, 광산과 같이 경제활동을 영위하는 unitengaging in industrial activ ities such as factory, workshop and mine. Employees are workers ⏐ 물리적 장소를 말함. 종사자란 사업체에 항시 고용되어 있는 자와 임시 고용원, Who getwages and salaries, whether they arepermanentor temporary daily workers and whether ⏐ 개인 사업체의 자영업주 및 무급가족 종사자를 말함. 생산비란 주요생산비로 they work in factories or in their home.Production costs are major production costs, including value ⏐ 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 완제품출 of materials, costof fuels, purchased elecricity and water, fees of subcontacin g, repair and main- ⏐ 하액, 폐품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 완제 tenan ce. Value of sh ip men ts incu des proceeds from the sh ipmentof products and waste, an d receip ts ⏐ 품 및 반제품, 재공품의 연초, 연말 재고액의 증가액을 가산한 것을 말함. 부가가치 for processing and repair work during the year. Gross outputis valueof ship men ts plus net chan ges in"
광공업,2008,333,1. 시ㆍ도별 광업 및 제조업 총괄,"V. Mining and Manufacturing - 329 ⏐ 1. 시• 도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업 분류가 2007.12. 변경됨에 따라 변경된 ※ Dala are based on the Mining and Man u facturing Survey. Estab lishmen ts are cassiried according to the Korean ⏐ 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과 제조업 Standard Industial Classification that w as revised in Dec.2007. The survey covers theestab lishmen ts classified ⏐ 이며, 조사대상 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 in to Mining and Manu facturing win 10 or more workers. lts en umer aio n unitis ""estab lishmen t"". The ⏐ 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 estab lishmen trefers to aphysical unitengaging in industrial activ ites such as factories, work places and mines. ⏐ 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주,무급가족 Workers incude the self-employed, unpaid family workers,regular workers, temporary & daily workers ⏐ 종사자, 상용종사자, 임시•일용종사자, 무급종사자, 파견받은 종사자를 말함, 주요생산비란 unpaid workers and temporary agency workers.Producion cost refer to costs ofraw mater ials, fuel co sts, ⏐ 생산을 위하여 사용(소비)된 제 비용인 원재료비,연료비,전력비,용수비,외주가공비,수선비임. electr icity & w ater costs, fees of subcontracin g, and repair & main ten an ce ex pen ses. The value of ship men ts ⏐ 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계임 incudes the shipmen tvalue of products, by-producs and waste, and receip ts from processing and repair. ⏐ 생산액은 출하액에서 재고액의 완제품과 반제품 및 재공품의 연초, 연말 재고액의 증감액을 Gross outputis te valueof ship ments plus netch an ges in inven tories (ex clud ing inven tories of raw mater ials)."
광공업,2009,347,1. 시ㆍ도별 광업 및 제조업 총괄,"V. Mining and Manufacturing -343 ⏐ 1. 시• 도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업 분류가 2007.12. 변경됨에 따라 변경된 ※ Data are based on the Mining and Manufacturing Survey. Estab lish men ts are classified according to the Korean ⏐ 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과 제조업 Standard Industial Classification that w as revised in Dec.2007. The survey covers theestab lishmen ts classified ⏐ 이며, 조사대상 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 in to Mining and Manu facturing win 10 or more workers. lts en umer aio n unitis ""estab lishmen t"". The ⏐ 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 estab lishmen trefers to aphysical unitengaging in industrial activ ites su ch as facto ries, work places an d mines. ⏐ 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주,무급가족 Workers incude the self-employed, unpaid family workers,regular workers, temporary & daily workers ⏐ 종사자, 상용종사자, 임시•일용종사자, 무급종사자, 파견받은 종사자를 말함, 주요생산비란 unpaid workers and temporary agency workers.Producion costs refer to costs of raw mater ials, fuel costs, ⏐ 생산을 위하여 사용(소비)된 제 비용인 원재료비,연료비,전력비,용수비,외주가공비,수선비임. electr icity & w ater costs, fees of subcontracin g, and repair & main ten an ce ex pen ses. The value of ship men ts ⏐ 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계임 incudes the shipmen tvalue of products, by-producs and waste, and receip ts from processing and repair. ⏐ 생산액은 출하액에서 재고액의 완제품과 반제품 및 재공품의 연초, 연말 재고액의 증감액을 Gross outputis te valueof ship ments plus netch an ges in inven tories (ex clud ing inven tories of raw mater ials)."
광공업,2010,368,4. 시·도별 광업 및 제조업 총괄,"364 - V. 총사업체, 광업 및 제조업 ⏐ 4. 시• 도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업 분류가 2007.12. 변경됨에 따라 변경된 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과 제조업이며, 조사 ⏐ 대상 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과같이 경제활동을 ⏐ 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주,무급가족종사자, 상용종사자, 임시•일용종사자, 무급종사자, 파견받은 종사자를 말함. 주요생산비란 생산을 위하여 사용(소비)된 ⏐ 제비용인 원재료비,연료비,전력비,용수비,외주가공비,수선비임.출하액은제품출하액,부산물·폐품판매액,임가공(수탁제조)수입액 및수리수입액의합계임.생산액은 출하액에서 재고액의 완제품과 ⏐ 반제품 및 재공품의 연초, 연말 재고액의 증감액을가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의소유에 속하는 제품(완제품, 반제품, 재공품), 원재료 ⏐ 및 연료의 재고액을 말함 ⏐ 단위 : 개, 명, 100 만원 ⏐ 2006 2007 ⏐ 사업 체 수 종사자수 출하액 사업체 수 종사자수 출하액 ⏐ umber Number ol"
광공업,2011,372,4. 시ㆍ도별 광업 및 제조업 총괄,"368 - V. 총사업체, 광업 및 제조업 ⏐ 4. 시•도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업 분류가 2007.12. 변경됨에 따라 변경된 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과 제조업이며, 조사 ⏐ 대상 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과같이 경제활동을 ⏐ 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주,무급가족종사자, 상용종사자, 임시•일용종사자, 무급종사자, 파견받은 종사자를 말함. 주요생산비란 생산을 위하여 사용(소비)된 ⏐ 제비용인 원재료비,연료비,전력비,용수비,외주가공비,수선비임.출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계임. 생산액은 출하액에서 재고액의 완제품과 ⏐ 반제품 및 재공품의 연초, 연말 재고액의 증감액을가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의소유에 속하는 제품(완제품, 반제품, 재공품), 원재료 ⏐ 및 연료의 재고액을 말함 ⏐ 단위 : 개, 명, 100 만원 ⏐ 2006 2007 ⏐ 사업체수 종사자수 출 하액 사업체수 종사자수 출 하액 ⏐ Number of Number of"
광공업,2012,372,4. 시·도별 광업 및 제조업 총괄,"368 - V. 총사업체, 광업 및 제조업 ⏐ 4. 시 •도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업 분류가 2007.12. 변경됨에 따라 변경된 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과 제조업이며, 조사 ⏐ 대상 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과같이 경제활동을 ⏐ 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주,무급가족종사자, 상용종사자, 임시•일용종사자, 무급종사자, 파견받은 종사자를 말함. 주요생산비란 생산을 위하여 사용(소비)돈 ⏐ 제비용인 원재료비,연료비,전력비,용수비,외주가공비,수선비임.출하액은 제품출하액, 부산물·폐품판매액, 임가공(수타제조)수입액 및 수리수입액의 합계임. 생산액은 출하액에서 재고액의 완제품과 ⏐ 반제품 및 재공품의 연초, 연말 재고액의 증감액을가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의소유에 속하는 제품(완제품, 반제품, 재공품), 원재료 ⏐ 및 연료의 재고액을 말함. 2010년 자료는 경제총조사 실시로 집계안함. ⏐ 단위 : 개, 명, 100 만원 ⏐ 2008 2009 ⏐ 사업 체수 종사자수 출하액 사업체수 종사자수 출하액 ⏐ Number of Number of"
광공업,2013,372,4. 시·도별 광업 및 제조업 총괄,"368 - V. 총사업체, 광업 및 제조업 ⏐ 4. 시 • 도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업, 분류가, 2007.12. 변경됨에 따라 산업분류에 의하여 수록한. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과 제조업이며 조사 대상 ⏐ 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 ⏐ 경위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주, 무급가족종사자, 상용종사자, 임시•일용종사자, 무급종사자, 파견받은 종사자를 말함. 주요생산비란 생산을 위하여 사용 ⏐ 소비)된 제비용인 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물•페품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계임. 생산액은 출하액에서 ⏐ 재고액의 완제품과 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의 소유에 속하는 제품 ⏐ (완제품, 반제품, 제공품),원재료 및 연료의 재고액을 말함. 2010년 자료는 경제 총조사 실시로 집계 안함. ⏐ 단위 : 개, 명, 100만원 ⏐ 2009 2010 ⏐ 사업체수 종사자수 출하액 사업체수 종사자수 출하액 ⏐ Number of Number of Value of Number of Number of Value of"
광공업,2014,372,4. 시·도별 광업 및 제조업 총괄,"368 - V. 총사업체, 광업 및 제조업 ⏐ 4. 시 • 도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광업•제조업조사 결과임. 한국표준산업, 분류가, 2007.12. 변경됨에 따라 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업 분류에 규정된 광업과,제조업이면 조사 대상 ⏐ 업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 ⏐ 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주, 무급가족종사자, 상용종사자, 임시·일용종사자, 무급종사자, 파견받은 종사자를 말함, 주요생산비란 생산을 위하여 사용 ⏐ (소비)된 제비용인 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물·폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계임. 생산액은 출하액에서 ⏐ 재고액의 완제품과 반제품 및 재공품의 연초 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의 소유에 속하는 제품 ⏐ (완제품, 반제품, 제공품),원재료 및 연료의 재고액을 말함. 2010년 자료는 경제 총조사 실시로 집계 안함. ⏐ 단위: 개, 명, 100만원 ⏐ 2010 2011 ⏐ 사업체수 종사자수 출하액 사업체수 종사자수 출하액 ⏐ Number of Number of Value of Number of Number of Value of"
광공업,2015,513,2.시·도별 광업 및 제조업 총괄,"510 - VII. 광공업• 에너지 ⏐ 2. 시• 도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류가 2007. 12. 변경됨에 따라 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업분류에 규정된 광업과 ⏐ 제조업이며, 조사 대상업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 ⏐ 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주, 무급가족종사자, 상용종사자, 임시:일용종사자, ⏐ 무급종사자, 파견받은 종사자를 말함. 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, ⏐ 부산물•폐품판매액, 임가공(수탁제조) 수입액 및 수리수입액의 합계임. 생산액은 출하액에서 재고액의 완제품과 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 ⏐ 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의 소유에 속하는 제품(완제품, 반제품, 제공품), 원재료 및 연료의 재고액을 말함. ⏐ 단위: 개, 명, 100만원 ⏐ 2011 2012 ⏐ 사업체 수 종사자 수 출하액 사업체 수 종사자 수 출하액 ⏐ Number of Number of"
광공업,2016,519,2.시·도별 광업 및 제조업 총괄,"516 - VII. 광공업• 에너지 ⏐ 2. 시• 도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류가 2007. 12. 변경됨에 따라 산업분류에 의하여 수록함. 산업상의 조사범위는 한국표준산업분류에 규정된 광업과 ⏐ 제조업이며, 조사 대상업체는 상기분류에서 규정하는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 사업체로 하였으며, 사업체라 함은 개개의 ⏐ 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 자영업주, 무급가족종사자, 상용종사자, 임시:일용종사자, ⏐ 무급종사자, 파견받은 종사자를 말함. 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, ⏐ 부산물•폐품판매액, 임가공(수탁제조) 수입액 및 수리수입액의 합계임. 생산액은 출하액에서 재고액의 완제품과 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 ⏐ 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. 재고액은 사업체의 소유에 속하는 제품(완제품, 반제품, 제공품), 원재료 및 연료의 재고액을 말함. ⏐ 단위: 개, 명, 100만원 ⏐ 2011 2012 ⏐ 사업체 수 종사자 수 출하액 사업체 수 종사자 수 출하액 ⏐ Number of Number of"
광공업,2017,375,2.시·도별 광업 및 제조업 총괄,"372 - VII. 광공업• 에너지 ⏐ 2. 시• 도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류 제10차 개정(2017.1.) 기준에 따름. 조사 대상 업체는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. ⏐ 조사단위는 사업체이며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 상용근로자, ⏐ 임시 및 일용근로자, 자영업자, 무급가족종사자, 기타종사자, 다른 사업체로부터 받은 종사자를 말함. 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, ⏐ 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계이며, 생산액은 제 품출하액 ⏐ 에서 재고액의 완제품, 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. ⏐ 단위: 개, 명, 100만원 ⏐ 2013 "" 2014 "" ⏐ 사업체 수 종사자 수 출하액 사업체 수 종사자 수 출하액 ⏐ Number of Number of ⏐ establish ments Number of workers Value of shipments establish ments Number of workers Value of shipments"
광공업,2018,347,2.시도별 광업 및 제조업 총괄,"344 - VII. 광공업• 에너지 ⏐ 2. 시도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류 제10차 개정(2017.1.) 기준에 따름. 조사 대상 업체는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. ⏐ 조사단위는 사업체이며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 상용근로자, ⏐ 임시 및 일용근로자, 자영업자, 무급가족종사자, 기타종사자, 다른 사업체로부터 받은 종사자를 말함, 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, ⏐ 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계이며, 생산액은 제품출하액 ⏐ 에서 재고액의 완제품, 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. ⏐ 단위: 개, 명, 100만원 ⏐ 2014 2015) ⏐ 사업체 수 종사자 수 출하액 사업체 수 종사자 수 출하액 ⏐ Number of Number of ⏐ establishments Number of workers Value of shipments establishments Number of workers Value of shipments"
광공업,2019,405,2. 시도별 광업 및 제조업 총괄,"402 - IX. 광업• 제조업• 에너지 ⏐ 2. 시도별 광업 및 제조업 총괄"" ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류 제10차 개정(2017.1.) 기준에 따름. 조사 대상 업체는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. ⏐ 조사단위는 사업체이며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 상용근로자, ⏐ 임시 및 일용근로자, 자영업자, 무급가족종사자, 기타종사자, 다른 사업체로부터 받은 종사자를 말함, 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, ⏐ 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계이며, 생산액은 제품출하액 ⏐ 에서 재고액의 완제품, 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. ⏐ 단위: 개, 명, 100만원 ⏐ 2014 2016 ⏐ 사업체 수 종사자 수 출하액 사업체 수 종사자 수 출하액 ⏐ Number of Number of ⏐ establishments Number of workers Value of shipments establish ments Number of workers Value of shipments"
광공업,2020,501,2. 시도별 광업 및 제조업 총괄,"498 - XI V. 광업• 제조업 ⏐ 2. 시도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류 제10차 개정(2017.1.) 기준에 따름. 조사 대상 업체는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. ⏐ 조사단위는 사업체이며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 상용근로자, ⏐ 임시 및 일용근로자, 자영업자, 무급가족종사자, 기타종사자, 다른 사업체로부터 받은 종사자를 말함. 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, ⏐ 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계이며, 생산액은 제품출하액 ⏐ 에서 재고액의 완제품, 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. ⏐ 단위: 개, 명, 백만 원 ⏐ 2016 2017 ⏐ 사업체수 종사자 수(남) 종사자 수(여) 출 하액 사업체수 종사자 수(남) 종사자 수(여) 출 하액 ⏐ Nu mber of Nu mber of Number of Value of Number of Number of Number of Value of ⏐ establishments workers (male) workers (female) ship men ts establishments workers (male) workers (female) ship ments"
광공업,2021,425,2. 시도별 광업 및 제조업 총괄,"422 - X I . 광업•제조업 ⏐ 2. 시도별 광업 및 제조업 총괄 ⏐ ※ 이 자료는 광공•제조업조사 결과임. 한국표준산업분류 제10차 개정(2017.1.) 기준에 따름. 조사 대상 업체는 종사자 10인 이상의 광업 및 제조업에 속하는 사업체임. ⏐ 조사단위는 사업체이며, 사업체라 함은 개개의 공장, 작업장, 사업소, 광산과 같이 경제활동을 영위하는 물리적 장소 또는 일정한 지역을 말함. 종사자란 상용근로자, ⏐ 임시 및 일용근로자, 자영업자, 무급가족종사자, 기타종사자, 다른 사업체로부터 받은 종사자를 말함. 주요 생산비란 생산을 위하여 사용(소비)된 제비용인 원재료비, ⏐ 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 제품출하액, 부산물•폐품판매액, 임가공(수탁제조)수입액 및 수리수입액의 합계이며, 생산액은 제품출하액 ⏐ 에서 재고액의 완제품, 반제품 및 재공품의 연초, 연말 재고액의 증감액을 가감한 것을 말함. 부가가치는 생산액에서 주요생산비를 공제한 것을 말함. ⏐ 단위: 개, 명, 백만 원 ⏐ 2016 2017 ⏐ 사업체수 종사자 수(남) 종사자 수(여) 출하액 사업체수 종사자 수(남) 종사자 수(여) 출하액 ⏐ Number of Number of Numberof Value of Number of Number of Numberof Value of ⏐ establishments workers (male) wotkers (female) ship ments establishments workers (male) wotkers (temale) ship ments"
