series,edition,page,table,header
금융,1998,460,12. 예금은행 시ㆍ도별 예금 및 대출금,"422- XII. 금융, 보험 및 증권 ⏐ 12. 예금은행시 •도별 예금 및 대출금!) ⏐ 단위 : 10억원 ⏐ 전 국 Tolal 서 울 Seoul 부산 Pruisan 대구 Jacru ⏐ 예금 대출 에 금 대 출 예금 데 출 예 금 데출 ⏐ L.oans and Loans and Loans and Loans and ⏐ Deposits discounts Deposits discounts Deposits discounts Dcposits discounts ⏐ 1977 5 455.3 4 709.0 2 993.4 546.6 450.1 222.2 223.9 ⏐ 1978 7 765.1 6 609.0 4 254.9 758.8 575.6 333.8 279.8 ⏐ 1979 9 782.7 8 977.0 5 738.9 911.0 808.9 100.7 370.5 ⏐ 1980 12 204 .1 7 863.9 516.5 525.8 ⏐ 1981 15 955.0 10 050.3 827.2 719.4"
금융,1999,460,14. 예금은행 지역별 예금(1978-1998),"458 - XI. 금융, 보험 및 증권 ⏐ 14. 예금은행 지역별 예금 1)(1978-1998) ⏐ Deposit of Deposit Money Bank by Province ⏐ 단위 : 10억원 ⏐ 전국 서움 부산 대구 인천 광주 대 전 울산 ⏐ 연도 ⏐ Year ⏐ Tolal Seoul Pusan Iaegu Inchon kwangju옓 Taeion Uisan ⏐ 1978 ㄱ 765.1 333.8 144.3 : ⏐ 1979 8 782.7 200.0 ⏐ 1980 12 421.9 280.3 ⏐ 1981 17 034.1 6577 :"
금융,1999,466,17. 예금은행 지역별 대출금(1978-1998),"464 - XIII. 금융, 보험 및 증권 ⏐ 17. 예금은행 지역별 대출금 1)(1978-1998) ⏐ Loans and Discounts of Deposit Money Bank by Province ⏐ 도위 : 10억원 ⏐ 전국 서움 부산 대구 인천 광주 대전 울산 ⏐ 연도 ⏐ Year ⏐ Tolal Seoul Pusan Taegu Inchon kwangju Taeion Ulsan ⏐ 1978 6 609.0 4 254.9 279.8 114.6 : : ⏐ 1979 8 977.8 5 738.9 370.5 181.5 ⏐ 1980 12 204.4 7 863.9 525.8 232.7 ⏐ 1981 15 955.0 10 050.3 :"
금융,2000,467,14. 예금은행 지역별 예금(1979-1999),"XI. Financial Institution, Insurance and Securities - 465 ⏐ 14. 예금은행 지역별 예금 L)(1979-1999) ⏐ Deposit of Deposit Money Bank by Province ⏐ 단위 : 10억원 ⏐ 전국 서 울 부산 대구 인천 광주 대 전 울 산 ⏐ 연도 ⏐ Year ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Uilsan ⏐ 1979 9 782.7 6 144.3 911.( 400.7 200.0 141.1 •.. ⏐ 1980 12 421 .9 7 931.5 1 083.1 516.5 280.3 29.1 300 ⏐ 1981 17 034.1 11 012.4 1 466.7 657.7 373.7 ⏐ 1982 21 189.3 13 368. 766 1 868.9 328.7"
금융,2000,471,16. 예금은행 지역별 대출금(1979-1999),"XI. Financial Institution, Insurance and Securities - 469 ⏐ 16. 예금은행 지역별 대출금 1(1979-1999) ⏐ Loans and Discounts of Deposit Money Bank by Province ⏐ 단위 : 10억원 ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 ⏐ 연도 ⏐ Year ⏐ Total Seoul Busan Daegu Incheon Gwangju Daeieon Uisan ⏐ 1979 8 977 8 5 738.9 808.9 370.5 181.5 120.6 : ⏐ 1980 12 204.4 7 863.9 1 055.3 232.7 173.3 ⏐ 1981 15 955.0 10 050.3 1 350.2 312.2 243.6 ⏐ 1982 20 225.8 12 501.9 1 770.9 915.3 416 365.7 330.8"
금융,2001,475,14. 예금은행 지역별 예금(1980-2000),"XI. Financial Instiution, Insurance and Securiies - 471 ⏐ 14. 예금은행 지역별 예금 '(1980-2000) ⏐ Deposits of Deposit Money Bank by Province ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부산 대구 인천 광주 대 전 움산리 ⏐ 연도 ⏐ Year ⏐ Tolal Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1980 12 421.9 7 931.5 1 083.1 280.3 186.4 ⏐ 1981 17 034.1 11 012 .4 | 800,g 373.7 241.1 ⏐ 1982 21 189.3 13 368.7 484.7 328.7 ⏐ 1983 23 907.6 14 867.6 602.6 369.3 :"
금융,2001,479,16. 예금은행 지역별 대출금(1980-2000),"XIl. Financial Institution, Insurance and Securities - 475 ⏐ 16. 예금은행 지역별 대출금 1(1980-2000) ⏐ Loans and Discounts of Deposit Money Bank by Province ⏐ 단위 : 10억원 IZn bilion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산리 ⏐ 연도 ⏐ Year ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1980 12 204.4 1 B63.9 525.8 232.7 173.3 [ : ⏐ 1981 15 955.0 10 050.3 3183 312.2 243.6 ⏐ 19B2 20.225.8 12 501.9 411.6 365.7 ⏐ 1983 24 150.3 14 834.6 1 092.0 512.7 460.8"
금융,2002,453,14. 예금은행 지역별 예금(1981~2001),"XIl. Financial Institution, Insurance and Securties - 451 ⏐ 14. 예금은행지역별 예금 '(1981~2001) ⏐ Deposits of Deposit Money Banks by Province ⏐ 단위 :10억원 In bilhon won ⏐ 전국 서 울 부산 대구 인천 광주 대전 울 산리 ⏐ 연도 ⏐ Year ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon UIsan얧 ⏐ 1981 11 012.4 241.1 248.0 ⏐ 1982 13 368.7 328.7 297.7 ⏐ 1983 14 867.6 369.3 423.1 ⏐ 1984 418.2 486.5 :"
금융,2002,457,16. 예금은행 지역별 대출금(1981~2001),"XI. Financial Instiution, Insurance and Securities - 455 ⏐ 16. 예금은행 지역별 대출금 1(1981~2001) ⏐ Loans and Discounts of Deposit Money Banks by Province ⏐ 단위 : 10억원 In biion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산리) ⏐ 연도 ⏐ Year ⏐ Total Seoul Busan Daegu Incheon Gwangiu Daejeon Uilsan ⏐ 1981 15 955.0 10 050.3 1 350.2 312.2 243.6 214.8 : ⏐ 1982 20 225.8 12 501.9 1 770.9 365.7 330.8 ⏐ 1983 24 150.3 14 834.6 1 965.3 1 082.0 460.8 362.7 ⏐ 1984 17 236.2 667.1 493.7 :"
금융,2003,498,11. 예금은행 지역별 예금,"496 - XIl. 통화 • 금융 및 보험 • 증권 ⏐ 11. 예금은행 지역별 예금"") ⏐ Deposits of Deposit Money Bank by Province ⏐ 단위:10억원, 연말 In Bilion won, End of year ⏐ 전국 서울 부산 대 구 인천 광주 대전 울 산리) ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1983 23 907.6 14 867.6 2 060.2 961.9 602.6 369.3 ⏐ 1984 27 925.1 17 291.9 2 417.2 1 109.5 770.1 418.2 ⏐ 1985 31 022.6 18 878.4 2 742.3 1 311.1 819.6 446.5 ⏐ 1986 1 707.5 968.0 -_, ⏐ 198? 2 113.0 1 240.1 ⏐ 1988 2 594.5 1 515.9"
금융,2003,499,12. 예금은행 지역별 대출금,"XI. Money & Financial Instiution, and Insurance & Securities - 497 ⏐ 12. 예금은행 지역별 대출금' ⏐ Loans and Discounts of Deposit Money Bank by Province ⏐ 단위 :10억원, 연말 In Billion won, End of year ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 2) ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1983 24 150.3 14 834.6 1 092.0 512.7 460.8 362.7 : ⏐ 1984 27 978.9 17 236.2 1 214.7 667.1 493.7 406.8 ⏐ 1985 33 810.7 21 384.8 1 398.9 71.9 578.7 517.8 ⏐ 1986 39 098.6 25 189.9 586.4 562.4 : ⏐ 1987 43 095.8 26 105.8 635.2 616.7 ⏐ 1988 48 805.4 28 198.7 794.0 759.5"
금융,2004,568,11. 예금은행 지역별 예금,"564 - XII. 통화• 금융 및 보험• 증권 ⏐ 11. 예금은행 지역별 예금"" ⏐ Deposits at Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부산 대 구 인천 광 주 대전 울 산리 ⏐ Total Seoul Busan Daegu Incheon Giwangju Dacjeon Ulsan ⏐ 1990 84 054. 1 44 841.9 7 082.3 4 150.8 2817.1 1 2.3 1 802.3 ⏐ 1991 98 507. 9 51 983.4 8 124.1 5 095.4 3 285.2 1 962.9 2 205.2 • . ⏐ 1992 107 246.5 55 889.5 8 620.3 5 652.9 3 7665 2214.7 2 599.0 ⏐ 1993 115 731.8 58 975. 6 9 055.6 6 158.1 4 321.0 2 505.1 2 540. 9 ... ⏐ 1994 135 190. 0 68 746.7 9 915.5 6 900.1 5 089.6 3 035.1 2 882.8 ⏐ 1995 154 136.1 76 028.6 11 883.6 7 821.2 6036.2 3 362.2 3 388.3"
금융,2004,569,12. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities -565 ⏐ 12. 예금은행 지역별 대출금"" ⏐ Loans and Discounts of Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 2) ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1990 74 028. 6 38 584.5 6 286.7 3 881.5 2 451.9 1 514.7 1 369.6 - ⏐ 1991 89 415. 6 45 605. 6 7 531.5 4 667.2 3 066.6 1 981.1 1 715.4 ⏐ 1992 102 797.0 52 165.4 8 149.0 5 353.2 3 641.8 2 298.7 2 118.6 ⏐ 1993 115 137.4 54 402.5 9 061.3 6 515.7 4 418.7 2 705.7 2 569.4 ⏐ 1994 135 850.3 63 761.1 10 247.4 7 816.0 5 139. 3 3 309.4 3 104.8 ⏐ 1995 152 47.7 68 415. 0 11 540.5 9 229.3 6 0764 3 907.1 3 539.0"
금융,2005,586,11. 예금은행 지역별 예금,"584 - XII. 통화 • 금융 및 보험 · 증권 ⏐ 11. 예금은행 지역별 예금' ⏐ Deposits at Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부산 대구 인천 광주 대 전 울 산"") ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1991 98 507.9 51 983.4 8 124.1 5 095.4 3 285.2 1 962.9 2 205.2 • . . ⏐ 1992 107 246.5 55 889.5 8 620. 3 5 652.9 3 766.5 2 214.7 2 599.0 ⏐ 1993 115 731.8 58 975.6 9 055.6 6 158.1 4 321.0 2 505.1 2 540.9 ⏐ 1994 135 190.0 68 746.7 9 915.5 6 900. 1 5 089.6 3 035.1 2 882.8 ⏐ 1995 154 136.1 76 028.6 11 883.6 7 821.2 6 036.2 3 362.2 3 388.3 ⏐ 1996 181 720.8 89 487.3 13 764.0 9 296.3 6 875.3 4 133.8 3 899.4"
금융,2005,587,12. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities -585 ⏐ 12. 예금은행 지역별 대출금 1) ⏐ Loans and Discounts of Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 "") ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1991 89 415.6 45 605. 6 7 531.5 4 667.2 3 066.6 1 981.1 1 75.4 . •• ⏐ 1992 102 797.0 52 165.4 8 149.0 5 353.2 3 641.8 2 298.7 2 118.6 ⏐ 1993 115 137.4 54 402.5 9 061.3 6 515.7\ 4 478.7 2 705.7 2569.4 ⏐ 1994 135 850.3 63 761.1 10 247.4 7 816.0 5 139.3 3 309.4 3 104.8 ⏐ 1995 152 477.7 68 415.0 11 540.5 9 229.3 6 076.4 3 907.1 3 539.0 ⏐ 1996 177 184.1 78 820.3 12 990.9 10 777.9 7 065.6 4 512.0 4 106.9"
금융,2006,588,10. 예금은행 지역별 예금,"586 - XII. 통화• 금융 및 보험• 증권 ⏐ 10. 예금은행 지역별 예금"") ⏐ Deposits at Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In bilion won ⏐ 전 국 서 울 부산 대구 인천 광 주 대 전 울 산리) ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1991 98 507.9 51 983.4 8 124.1 5 095.4 3 285.2 1 962.9 2 205.2 •.. ⏐ 1992 107 246.5 55 889.5 8 620.3 5 652.9 3766.5 2214.7. 2 599.0 ⏐ 1993 115 731.8 58 975.6 9 055.6 6 158.1 4 321.0 2 505.1 2 540.9 ⏐ 1994 135 190.0 68 746.7 9 915.5 6 900.1 5 089.6 3 035.1 2 882.8 ⏐ 1995 154 136.1 76 028.6 11 883.6 7 821.2 6 036.2 3 362.2 3 388.3 ⏐ 1996 181 720.8 89 487.3 13 764.0 9 296.3 6 875.3 4 133.8 3 899.4"
금융,2006,589,11. 예금은행 지역별 대출금,"XIl. Money & Financial Insliution, and Insurance & Securilies - 587 ⏐ 11. 예금은행 지역별 대출금 ⏐ Loans and Discounts of Commercial & Specialized Banks by Province ⏐ 단위: 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산2) ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1991 89 415.6 45 605.6 7 531.5 4 667.2 3 066.6 1 981.1 1 715.4 ⏐ 1992 102 797.0 52 165.4 8 149.0 5 353.2 3 641.8 2 298.7 2 118.6 ⏐ 1993 115 137.4 54 402.5 9 061.3 6 515.7 4 418.7 2 705.7 2 569.4 ⏐ 1994 135 850.3 63 761.1 10 247.4 7 816.0 5 139.3 3 309.4. 3 104.8 ⏐ 1995 152 477.7 68 415.0 11 540.5 9 229.3 6 076.4 3 907.1 3 539.0 ⏐ 1996 177 184.1 78 820.3 12 990.9 10 777.9 7 065.6 4 512.0 4 106.9"
금융,2007,606,12. 예금은행 지역별 예금,608 - XII. 통화 • 금융 및 보험 • 증권 ⏐ 12. 예금은행 지역별 예금') ⏐ Deposits at Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부 산 대구 인천 광 주 대 전 울 산리 ⏐ Total Seoul Busan Daegu옓 Incheon Gwangju Dacjeon Ulsan ⏐ 1992 107 246.5 55 889.5 8 620.3 5 652.9 3 766.5 2 214.7 2 599.0 •.. ⏐ 1993 115 731.8 58 975.6 9 055.6 6 158.1 4 321.0 2 505.1 2 540.9 ⏐ 1994 135 190.0 68 746.7 9 915.5 6 900.1 5 089.6 3 085.1 2 882.8 ⏐ 1995 154 136.1 76 028.6 11 883.6 7 821.2 6 036.2 3 362.2 3 388.3 ⏐ 1996 181 720.8 89 487.3 13 764.0 9 296.3 6 875.3 4 133.8 3 899.4 ⏐ 1997 198 197.4 96 831.7 15 166.7 9 751.0 7677 4 177.0 4 348.3 2 532.3
금융,2007,607,13. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities - 609 ⏐ 13. 예금은행 지역별 대출금 1) ⏐ Loans and Dis counts of Commercial & Specialized Banks by Province ⏐ 단위 : 10억원 In billion won ⏐ 전 국 서울 부산 대구 인천 광주 대전 울산 ?) ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1992 102 797.0 52 165.4 8 149.0 5 353.2 3 641.8 2 298.7 2 118.6 • ⏐ 1993 115 137.4 54 402. 5 9 061. 3 6 515.7 4 418.7 2 705.7 2 569.4 ⏐ 1994 135 850.3 63 761.1 10 247.4 7 816.0 5 139.3\ 3 309.4 3 104.8 ⏐ 1995 152 477.7 68 415.0 11 540.5 9 229.3 6 076.4 3 90?.1 3 539.0 .. ⏐ 1996 177 184.1 78 820. 3 12 990. 9 10 ㄲ.9 7 065.6 4 512.0 4 106.9 ⏐ 1997 200 401.1 89 012.0 14 200.0 11 756.3 8 199.1 4 858.9 4 676.6 2 487.0"
금융,2008,610,12. 예금은행 지역별 예금,606 - XII. 통화 • 금융 및 보험 • 증권 ⏐ 12. 예금은행 지역별 예금') ⏐ Deposits at Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부 산 대구 인천 광 주 대 전 울 산리 ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1993 115 731.8 58 975.6 9 055.6 6 158.1 4 321.0 2 505.1 2 540.9 • .. ⏐ 1994 135 190.0 68 746.7 9 915.5 6 900.1 5 089.6 3 085.1 2 882.8 ⏐ 1995 154 136.1 76 028.6 11 883.6 7 821.2 6 036.2 3362.2 3 388.3 ⏐ 1996 181 720.8 89 487.3 13 764.0 9 296.3 6 875.3 4 133.8 3 899.4 350.3 ⏐ 1997 198 197.4 96 831.7 15 166.7 9 751.0 7 617.7 4 177.0 4 348.3 ⏐ 1998 251 794.5 126 275.2 18 476.7 11 572.8 9 213.6 6 229.0 6 332.0 3 077.1
금융,2008,611,13. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities - 607 ⏐ 13. 예금은행 지역별 대출금 "" ⏐ Loans and Discounts of Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 기 ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon UIsan ⏐ 1993 115 137.4 54 402. 5 9 061.3 6 515.7 4 418.7 2 705.7 2 569.4 ⏐ 1994 135 850.3 63 761.1 10 247.4 7 816.0 5 139.3 3 309.4 3 104.8 ⏐ 1995 152 477.7 68 415.0 11 540.5 9 229.3 6 076.4 3 907.1 3 539.0 ⏐ 1996 177 184.1 78 820. 3 12 990. 9 10 77.9 7 065.6 4 512.0 4 1069 ⏐ 1997 200 401.1 89 012. 0 14 200. 0 11 756.3 8 199. 1 4 858.9 4 676.6 2 487.0 ⏐ 1998 200 289. 1 91 918.0 12 916.7 11 190. 0 7 6570 4 894.8 4 287.7 2343.6"
금융,2009,640,12. 예금은행 지역별 예금,636 - XII. 통화 • 금융 및 보험 • 증권 ⏐ 12. 예금은행 지역별 예금' ⏐ Deposits at Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부 산 대구 인천 광 주 대 전 울 산리 ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1995 154 136.1 76 028.6 11 883.6 7 821.2 6 036.2 3 362.2 3 388.3 ⏐ 1996 181 720.8 89 487.3 13 764.0 9 296.3 6875.3 4 133.8 3 899.4 ⏐ 1997 198 197.4 96 831.7 15 166.7 9 751.0 7 677 4 17.0 4 348.3 2 532.3 ⏐ 1998 251 794.5 126 275.2 18 476.7 11 572.8 9 213.6 6 229.0 6 382.0 3 077.1 ⏐ 1999 323 411.1 169 419.7 22 866.3 14 412.8 10 880.1 7 681.6 7 865.1 3 705.7 ⏐ 2000 404 660.9 209 820.4 28 232.9 18 227.5 13 987.3 9 343.7 10 062.5 4 536.1
금융,2009,641,13. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities - 637 ⏐ 13. 예금은행 지역별 대출금 "" ⏐ Loans and Discounts of Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 기 ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1995 152 477.7 68 415.0 11 540.5 9 229.3 6 076.4 3 907.1 3 539.0 ⏐ 1996 1ㄲ7 184. 1 78 820. 3 12 990. 9 10 777.9 7 065.6 4 512.0 4 106.9 ⏐ 1997 200 401. 1 89 012.0 14 200.0 11 756.3 8 199.1 4 858.9 4 676.6 2487.0 ⏐ 1998 200 289. 1 91 918.0 12 916.7 11 190. 0 76570 4 894.8 4 287.7 2 343.6 ⏐ 1999 250 240. 1 113 001.9 15 558. 1 12 846.2 9 661.2 6 416.6 5 367.1 3 050.7 ⏐ 2000 310 804.1 147 873.8 18 580.7 14 103.6 12 686.5 6 860.4 5 739.0 3 597.7"
금융,2010,638,12. 예금은행 지역별 예금,"634 - XII. 통화 • 금융 및 보험 • 증권 ⏐ 12. 예금은행 지역별 예금') ⏐ Deposits at Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부 산 대구 인천 광 주 대 전 울 산"") ⏐ Total Seoul Busan Daegu옓 Incheon Gwangju Dacjeon Ulsan ⏐ 1996 181 720.8 89 487.3 13 764.0 9 296.3 6 875.3 4 133.8 3899.4 - ⏐ 1997 198 197.4 96 831.7 15 166.7 9 751.0 761?7 4 177.0 4 348.3 2 532.3 ⏐ 1998 251 794.5 126 275.2 18 476.7 11 572.8 9 213.6 6 229.0 6 332.0 3 077.1 ⏐ 1999 323 411.1 169 419.7 22 866.3 14 412.8 10 880.1 7 681.6 7 865.1 3 705.7 ⏐ 2000 404 660.9 209 820.4 28 232.9 18 227.5 13 987.3 9 343.7 10 062.5 4 536.1 ⏐ 2001 455 630.5 234 525.0 30 703.8 19 358.0 16 266.4 10 617.8 12 560.4 5437.6"
금융,2010,639,13. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities - 635 ⏐ 13. 예금은행 지역별 대출금 ' ⏐ Loans and Discounts of Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 2) ⏐ Total Seoul Busan Daegu Incheon Gwalngju Daejeon Ulsan ⏐ 1996 1?7 184.1 78 820.3 12 990.9 10 7.9 7 065.6 4 512.0 4 106.9 1 ⏐ 1997 200 401.1 89 012.0 14 200.0 11 756.3 8 199.1 4 858.9 4 676.6 2 487.0 ⏐ 1998 200 289.1 91 918.0 12 916.7 11 190.0 7 657.0 4 894.8 4 287.7 2 343.6 ⏐ 1999 250 240.1 113 001.9 15 558.1 12 846.2 9 661.2 6 416.6 5 367.1 3 050.7 ⏐ 2000 310 804.1 147 873.8 18 580.7 14 103.6 12 686.5 6 80.4 5 739.0 3 597.7 ⏐ 2001 357 383.5 159 419.6 23 265.2 15 867.9 16 019.4 8 164.6 7 300.5 4 363.8"
금융,2011,646,12. 예금은행 지역별 예금,"642 - XII. 통화 • 금융 및 보험 • 중권 ⏐ 12. 예금은행 지역별 예금"") ⏐ Deposits at Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서 울 부산 대구 인천 광주 대 전 울 산리 ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1997 198 197.4 96 831.7 15 166.7 9 751.0 7677 4 177.0 4 348.3 2 532.3 ⏐ 1998 251 794.5 126 275.2 18 476.7 11 572.8 9 213.6 6 229.0 6 332.0 3 077.1 ⏐ 1999 323 411.1 169 419.7 22 866.3 14 412.8 10 880.1 7 681.6 7 865.1 3 705.7 ⏐ 2000 404 660.9 209 820.4 28 232.9 18 227.5 13 987.3 9 343.7 10 062.5 4 536.1 ⏐ 2001 455 630.5 234 525.0 30 703.8 19 358.0 16 266.4 10617.8 12 560.4 5 437.6 ⏐ 2002 512 419.4 259 354.6 34 282.8 21 409.9 19 363.3 11 985.4 12 951.9 6 514.5"
금융,2011,647,13. 예금은행 지역별 대출금,"XII. Money & Financial Institution, and Insurance & Securities - 643 ⏐ 13. 예금은행 지역별 대출금 "" ⏐ Loans and Discounts of Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In billion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 2) ⏐ Total Seoul Busan Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 1997 200 401.1 89 012.0 14 200.0 11 756.3 8 199.1 4 858.9 4 676.6 2 487.0 ⏐ 1998 200 289.1 91 918.0 12 916.7 11 190.0 7 657.0 4 894.8 4 287.7 2 343.6 ⏐ 1999 250 240.1 113 001.9 15 558.1 12 846.2 9 661.2 6 416.6 5 367.1 3 050.7 ⏐ 2000 310 804.1 147 873.8 18 580.7 14 103.6 12 686.5 6 860.4 5 79.0 3 597.7 ⏐ 2001 357 383.5 159 419.6 23 265.2 15 867.9 16 019.4 8 164.6 7 300.5 4 363.8 ⏐ 2002 471 684.3 209 579.4 31 521.9 20 764.3 22 004.3 10 406.1 10 482.4 5 977.5"
금융,2012,650,12. 예금은행 지역별 예금,646 - XII. 통화 • 금융 및 보험 • 증권 ⏐ 12. 예금은행 지역별 예금!) ⏐ Deposits at Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In bilion won ⏐ 전국 서 울 부산 대구 인천 광주 대전 울 산 ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1998 251 794.5 126 275.2 18 476.7 11 572.8 9 213.6 6 229.0 6 332.0 3 077.1 ⏐ 1999 323 411.1 169 419.7 22 866.3 14 412.8 10 880.1 7 681.6 7 865.1 3 705.7 ⏐ 2000 404 660.9 209 820.4 28 232.9 18 227.5 13 987.3 9 343.7 10 062.5 4 536.1 ⏐ 2001 455 630.5 234 525.0 30 703.8 19 358.0 16 266.4 10 617.8 12 560.4 5 437.6 ⏐ 2002 512 419.4 259 354.6 34 282.8 21 409.9 19 363.3 11 985.4 12 951.9 6 514.5 ⏐ 2003 548 098.4 278 291.9 35 837.5 22 857.5 19 350.1 11 720.9 14 928.9 7 297.8
금융,2012,651,13. 예금은행 지역별 대출금,"XIl. Money & Financial Institution, and Insurance & Securities - 647 ⏐ 13. 예금은행 지역별 대출금 J) ⏐ Loans and Discounts of Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In bilion won ⏐ 전국 서울 부산 대구 인천 광주 대전 울산 ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan ⏐ 1998 200 289.1 91 918.0 12 916.7 11 190.0 7 657.0 4 894.8 4 287.7 2343.6 ⏐ 1999 250 240.1 113 001.9 15 558.1 12 846.2 9 661.2 6 416.6 5 367.1 3 050.7 ⏐ 2000 310 804.1 147 873.8 18 580.7 14 103.6 12 686.5 6 860.4 5 739.0 3 597.7 ⏐ 2001 357 383.5 159 419.6 23 265.2 15 867.9 16 019.4 8 164.6 7 300.5 4 363.8 ⏐ 2002 471 684.3 209 579.4 31 521.9 20 764.3 22 004.3 10 406.1 10 482.4 5 97.5 ⏐ 2003 538 260.9 236 369.4 35 958.6 23 345.0 25 294.2 12 129.8 12 114.5 6 839.3"
금융,2013,650,12. 예금은행 지역별 예금,646 - XIL. 통화 • 금융 및 보험 • 증권 ⏐ 12. 예금은행 지역별 예금') ⏐ Deposits at Commercial & Specialized Banks by Region ⏐ 단위 : 10억원 In bilion won ⏐ 전국 서 울 부 산 대 구 인 천 광 주 대 전 울 산 세 종 ⏐ Total Seoul Busan Daegu Incheon Gwangju Daejeon Ulsan Sejong ⏐ 1999 323 411.1 169 419.7 22 866.3 14 412.8 10 880.1 7 681.6 7 865.1 3 705.7 - ⏐ 2000 404 660.9 209 820.4 28 232.9 18 227.5 13 987.3 9 343.7 10 062.5 4 536.1 : ⏐ 2001 455 630.5 234 525.0 30 703.8 19 358.0 16 266.4 10 617.8 12 560.4 5 437.6 ⏐ 2002 512 419.4 259 354.6 34 282.8 21 409.9 19 363.3 11 985.4 12 951.9 6514.5 ⏐ 2003 548 098.4 278 291.9 35 837.5 22 857.5 19 350.1 11 720.9 14 928.9 7 297.8 ⏐ 2004 540 726.2 271 587.8 34 245.2 22 295.8 19 066.5 11 491.5 14 448.6 7 236.1
