계열,판,쪽,표제목,장,블록,지역,매칭,열순번,x위치,원문,값,신뢰도,플래그,행원문
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공장용지 Faciory,인천,col-ko,0,0.7771,0.77,0.77,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 공장용지 Faciory
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공장용지 Faciory,광주,col-ko,0,0.8434,1.32,1.32,0.5,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 공장용지 Faciory
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공장용지 Faciory,대전,col-ko,0,0.9117,0.19,0.19,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 공장용지 Faciory
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,전국,col-ko,0,0.3143,0.66,0.66,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,서울,col-ko,0,0.5823,-0.02,-0.02,0.5,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,부산,col-ko,0,0.6466,-0.71,-0.71,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,대구,col-ko,0,0.7108,-1.40,-1.4,0.5,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,인천,col-ko,0,0.7771,1.08,1.08,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,광주,col-ko,0,0.8434,-0.01,-0.01,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,타 Others,대전,col-ko,0,0.9117,-0.20,-0.2,1.0,전치·패널1,[전치] 14. 시도별 지가 변동률 (평균)(1993-2000) | 타 Others
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,경기,col-ko,0,0.3875,-7.06,-7.06,1.0,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,강원,col-ko,0,0.4548,-4.89,-4.89,1.0,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,충북,col-ko,0,0.5211,-6.07,-6.07,1.0,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,충남,col-ko,0,0.5863,-6.36,-6.36,1.0,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,전북,col-ko,0,0.6506,-5.94,-5.94,0.5,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,경북,col-ko,0,0.7811,-6.57,-6.57,1.0,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1993,경남,col-ko,0,0.8464,-6.59,-6.59,1.0,전치·패널2,[전치] 1993
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,경기,col-ko,0,0.3875,-0.26,-0.26,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,강원,col-ko,0,0.4548,-0.11,-0.11,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,충북,col-ko,0,0.5211,-0.40,-0.4,0.5,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,충남,col-ko,0,0.5863,-0.48,-0.48,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,전북,col-ko,0,0.6506,-0.60,-0.6,0.5,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,전남,col-ko,0,0.7149,-0.54,-0.54,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,경북,col-ko,0,0.7811,0.63,0.63,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,경남,col-ko,0,0.8464,-0.64,-0.64,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1994 -,제주,col-ko,0,0.9116,-0.39,-0.39,1.0,전치·패널2,[전치] 1994 -
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,경기,col-ko,0,0.3875,1.46,1.46,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,강원,col-ko,0,0.4548,1.13,1.13,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,충북,col-ko,0,0.5211,0.39,0.39,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,충남,col-ko,0,0.5863,-0.27,-0.27,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,전북,col-ko,0,0.6506,0. 48,0.48,0.5,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,전남,col-ko,0,0.7149,0.20,0.2,0.5,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,경북,col-ko,0,0.7811,0.72,0.72,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,경남,col-ko,0,0.8464,0.56,0.56,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1995,제주,col-ko,0,0.9116,-0.15,-0.15,1.0,전치·패널2,[전치] 1995
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,경기,col-ko,0,0.3875,1.20,1.2,0.5,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,강원,col-ko,0,0.4548,1.26,1.26,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,충북,col-ko,0,0.5211,0.77,0.77,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,충남,col-ko,0,0.5863,1.08,1.08,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,전북,col-ko,0,0.6506,1.13,1.13,0.5,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,전남,col-ko,0,0.7149,0.83,0.83,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,경북,col-ko,0,0.7811,1.25,1.25,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,경남,col-ko,0,0.8464,0.98,0.98,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1996,제주,col-ko,0,0.9116,0.30,0.3,1.0,전치·패널2,[전치] 1996
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,경기,col-ko,0,0.3875,0.65,0.65,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,강원,col-ko,0,0.4548,0.77,0.77,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,충북,col-ko,0,0.5211,1.02,1.02,0.3,전치·패널2|저신뢰,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,충남,col-ko,0,0.5863,1.13,1.13,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,전북,col-ko,0,0.6506,0.57,0.57,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,전남,col-ko,0,0.7149,0.69,0.69,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,경북,col-ko,0,0.7811,0.38,0.38,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,경남,col-ko,0,0.8464,0.26,0.26,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1997,제주,col-ko,0,0.9116,0.38,0.38,1.0,전치·패널2,[전치] 1997
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,울산,col-ko,0,0.3203,-13.54,-13.54,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,경기,col-ko,0,0.3875,-14.65,-14.65,0.5,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,강원,col-ko,0,0.4548,-8.30,-8.3,0.5,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,충북,col-ko,0,0.5211,-7.13,-7.13,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,충남,col-ko,0,0.5863,-7.11,-7.11,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,전북,col-ko,0,0.6506,-5.60,-5.6,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,전남,col-ko,0,0.7149,-6.96,-6.96,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,경북,col-ko,0,0.7811,-10.76,-10.76,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,경남,col-ko,0,0.8464,-14.12,-14.12,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1998,제주,col-ko,0,0.9116,-8.13,-8.13,1.0,전치·패널2,[전치] 1998
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,울산,col-ko,0,0.3203,1.50,1.5,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,경기,col-ko,0,0.3875,4.52,4.52,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,강원,col-ko,0,0.4548,2.50,2.5,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,충북,col-ko,0,0.5211,4.10,4.1,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,충남,col-ko,0,0.5863,3.18,3.18,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,전북,col-ko,0,0.6506,2.17,2.17,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,전남,col-ko,0,0.7149,4.50,4.5,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,경북,col-ko,0,0.7811,2.73,2.73,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,경남,col-ko,0,0.8464,2.21,2.21,0.5,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,1999,제주,col-ko,0,0.9116,6.82,6.82,1.0,전치·패널2,[전치] 1999
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,울산,col-ko,0,0.3203,-0.26,-0.26,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,경기,col-ko,0,0.3875,1.92,1.92,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,강원,col-ko,0,0.4548,1.39,1.39,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,충북,col-ko,0,0.5211,1.12,1.12,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,충남,col-ko,0,0.5863,1.18,1.18,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,전북,col-ko,0,0.6506,1.13,1.13,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,전남,col-ko,0,0.7149,1.94,1.94,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,경북,col-ko,0,0.7811,0.72,0.72,0.5,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,경남,col-ko,0,0.8464,1.15,1.15,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,2000,제주,col-ko,0,0.9116,2.18,2.18,1.0,전치·패널2,[전치] 2000
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,울산,col-ko,0,0.3203,-0.49,-0.49,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,경기,col-ko,0,0.3875,1.01,1.01,0.5,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,강원,col-ko,0,0.4548,0.57,0.57,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,충북,col-ko,0,0.5211,0.65,0.65,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,충남,col-ko,0,0.5863,0.06,0.06,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,전북,col-ko,0,0.6506,0.41,0.41,0.5,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,전남,col-ko,0,0.7149,1.15,1.15,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,경북,col-ko,0,0.7811,0.28,0.28,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,경남,col-ko,0,0.8464,0.84,0.84,1.0,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,주거 지 역 Dweling,제주,col-ko,0,0.9116,-0.52,-0.52,0.5,전치·패널2,[전치] 주거 지 역 Dweling
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,울산,col-ko,0,0.3203,-3.25,-3.25,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,경기,col-ko,0,0.3875,0.79,0.79,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,강원,col-ko,0,0.4548,-0.14,-0.14,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,충북,col-ko,0,0.5211,-1.21,-1.21,0.5,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,충남,col-ko,0,0.5863,-0. 48,-0.48,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,전남,col-ko,0,0.7149,-0.37,-0.37,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,경북,col-ko,0,0.7811,-0.16,-0.16,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,경남,col-ko,0,0.8464,0.24,0.24,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,상업지역 Commercial,제주,col-ko,0,0.9116,-1.37,-1.37,1.0,전치·패널2,[전치] 상업지역 Commercial
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,경기,col-ko,0,0.3875,2.16,2.16,0.5,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,강원,col-ko,0,0.4548,0.58,0.58,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,충북,col-ko,0,0.5211,0.33,0.33,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,충남,col-ko,0,0.5863,0.05,0.05,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,전북,col-ko,0,0.6506,0.91,0.91,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,전남,col-ko,0,0.7149,1.44,1.44,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,경북,col-ko,0,0.7811,0.22,0.22,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,경남,col-ko,0,0.8464,0.54,0.54,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,공업지 역 Industial 0.기,제주,col-ko,0,0.9116,-0.79,-0.79,1.0,전치·패널2,[전치] 공업지 역 Industial 0.기
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,울산,col-ko,0,0.3203,1.81,1.81,1.0,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,경기,col-ko,0,0.3875,2.92,2.92,1.0,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,강원,col-ko,0,0.4548,3.73,3.73,0.5,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,충북,col-ko,0,0.5211,4.16,4.16,1.0,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,충남,col-ko,0,0.5863,1.81,1.81,0.5,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,전북,col-ko,0,0.6506,2.77,2.77,1.0,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,전남,col-ko,0,0.7149,2.46,2.46,1.0,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,경북,col-ko,0,0.7811,1.38,1.38,0.5,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,경남,col-ko,0,0.8464,2.29,2.29,0.5,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,녹지지역Creen Belt,제주,col-ko,0,0.9116,9.78,9.78,1.0,전치·패널2,[전치] 녹지지역Creen Belt
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,울산,col-ko,0,0.3203,0.00,0.0,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,경기,col-ko,0,0.3875,3.76,3.76,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,강원,col-ko,0,0.4548,1.32,1.32,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,충북,col-ko,0,0.5211,1.16,1.16,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,충남,col-ko,0,0.5863,0.41,0.41,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,전북,col-ko,0,0.6506,1.39,1.39,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,전남,col-ko,0,0.7149,2.46,2.46,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,경북,col-ko,0,0.7811,1.26,1.26,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,경남,col-ko,0,0.8464,1.53,1.53,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,준도시지역Quasicity,제주,col-ko,0,0.9116,0.87,0.87,1.0,전치·패널2,[전치] 준도시지역Quasicity
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,울산,col-ko,0,0.3203,1.29,1.29,1.0,전치·패널2,[전치] 농림지역 Agriculnural
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,경기,col-ko,0,0.3875,3.52,3.52,1.0,전치·패널2,[전치] 농림지역 Agriculnural
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,강원,col-ko,0,0.4548,2.11,2.11,1.0,전치·패널2,[전치] 농림지역 Agriculnural
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,충북,col-ko,0,0.5211,1.08,1.08,1.0,전치·패널2,[전치] 농림지역 Agriculnural
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,충남,col-ko,0,0.5863,2.47,2.47,1.0,전치·패널2,[전치] 농림지역 Agriculnural
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,전북,col-ko,0,0.6506,2.99,2.99,1.0,전치·패널2,[전치] 농림지역 Agriculnural
지가,2001,533,14. 시도별 지가 변동률(평균)(1993-2000),XIV. 물가 및 가계,농림지역 Agriculnural,전남,col-ko,0,0.7149,3.21,3.21,0.5,전치·패널2,[전치] 농림지역 Agriculnural
