계열,판,쪽,표제목,header
사업체,2007,455,3. 시ㆍ도별 사업체수 및 종사자수(2006) (계속),"VIlI. Census of Establishments, Wholesale• Retail Trade and Services, and Business Enterprise - 457 ⏐ 3. Number of Establis hments and Workers by Province(2006)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do듑 Gyeongsangmam-do Jeju-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Wotkers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 118 818 486 913 124 574 508 358 180 991 815 419 213 137 1 025 453 43 609 176 648 All industries ⏐ 161 1 902 221 2 994 223 2 489 169 2 030 375 4 637 Agriculture and forestry ⏐ 153 1 762 196 2 525 178 1 912 142 1 693 372 4 614 Agriculture ⏐ 8 140 25 469 45 577 27 337 3 23 Forestry"
사업체,2008,454,3. 시ㆍ도별 사업체수 및 종사자수(2007),"450 - VII. 총사업체, 도소매• 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2007) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Establish ⏐ -ments Workers Male Workers Workers ⏐ 전 산 업 15 928 985 9 417 325 1 156 490 ⏐ 농 업, 임 업 및 어업 21 550 100"
사업체,2008,455,3. 시ㆍ도별 사업체수 및 종사자수(2007) (계속),"VIII. Census of Establ ishnent s, Whol esal e Retail Trade and Servi ces, and Busi ness Enter pri se - 451 ⏐ 3. Number of Establishments and Workers by Province(2007) ⏐ * see the headnote table1. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Daejeon Ulsan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Wotkers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 179 904 731 012 158 699 765 062 97 111 456 490 91 097 429 296 67 169 406 582 All industries ⏐ 16 286 23 244 10 366 14 383 212 Agriculturc, forestry and fishing ⏐ 13 248 16 153 82 321 11 348 4 116 Agriculture"
사업체,2008,456,3. 시ㆍ도별 사업체수 및 종사자수(2007) (계속),"452 - VII. 총사업체, 도소매• 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2007)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -men ts Workers -ments Workers -ments Workers ⏐ 전 산 업 640 490 3 332 405 447 979 622 489 ⏐ 농 업, 임 업 및 어 업 1 892 3 기2 ⏐ 농 업 75 1 046 88 3 292 ⏐ 임 업 19 46 ㄲ 22 242 371"
사업체,2008,457,3. 시ㆍ도별 사업체수 및 종사자수(2007) (계속),"VIII. Census of Est abl i shnents, Wol esal e Retail Trade and Servi ces, and Busi ness Enter pri se - 453 ⏐ 3. Number of Establishments and Workers by Province(2007)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do늉 Gyeongsangnam-do Jeglu spcplclf mee x erm mg ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Wotkers -ments Workers -men ts Workers ⏐ 120 062 501 871 124 763 518 452 183 389 829 045 216 280 1 071 677 44 246 178 778 All industries ⏐ 182 2 444 293 4 785 249 2 627 197 2 613 478 5 534 Agriculture, forestry and fishing ⏐ 159 1 927 187 2 172 175 1 693 1 913 349 4 128 Agriculture ⏐ 267 31 433 49 712 N 596 5 48 Forestry"
사업체,2009,474,3. 시ㆍ도별 사업체수 및 종사자수(2008),"470 - VII. 총사업체, 도소매• 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2008) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ Whole country Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 여 ⏐ Establish ⏐ -ments Workers Workers ⏐ 전 산 업 16 288 280 1 165 574 ⏐ 농 업, 임업 및 어업 10 274 90"
사업체,2009,475,3. 시ㆍ도별 사업체수 및 종사자수(2008) (계속),"VIII. Census of Establ ishnent s, Whol esal e Retail Trade and Servi ces, and Busi ness Enter pri se - 471 ⏐ 3. Number of Establishments and Workers by Province(2008) ⏐ * see the headnote table1. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Daejeon Ulsan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 178 629 739 022 157 980 765 014 97 511 464 104 92 548 450 857 67 843 404 866 All industry ⏐ 12 287 27 291 12 334 7 316 10 161 Agricul ture, forestry and fishing ⏐ 10 251 20 144 10 287 6 311 5 112 Agriculture"
사업체,2009,476,3. 시ㆍ도별 사업체수 및 종사자수(2008) (계속),"472 - VII. 총사업체, 도소매• 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2008) (계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do Chungcheongnam-do ⏐ 사업체수 •종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -men ts Workers Workers Workers ⏐ 전 산 업 3 438 570 117 150 ⏐ 농 업,임 업 및 어 업 113 233 ⏐ 농 업 69 86 211 ⏐ 임 업 44 25 407 16"
사업체,2009,477,3. 시ㆍ도별 사업체수 및 종사자수(2008) (계속),"VIII. Census of Est abl i shnents, Wol esal e Retail Trade and Servi ces, and Busi ness Enter pri se - 473 ⏐ 3. Number of Establis hments and Workers by Province(2008)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do늉 Gyeongsangnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 119 821 512 017 124 286 535 252 183 408 844 659 218 683 1 101 580 44 307 180 882 All industry ⏐ 190 2 346 257 2 963 226 2 550 187 2 662 432 4 236 Agricul ture, forestry and fishing ⏐ 164 2 051 189 2 216 164 1 613 141 2 037 311 3 604 Agriculture ⏐ 8 133 30 457 47 857 37 557 4 36 Forestry"
사업체,2010,360,3. 시·도별 사업체수 및 종사자수(2009),"356 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2009) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ Whole country Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Establish ⏐ -ments Workers Male Female Workers Workers ⏐ 전 산 업 16 818 015 9 888 360 6 929 655 ⏐ 농 업, 임 업 및 어 업 22 641 6 721 22 587 83"
사업체,2010,361,3. 시·도별 사업체수 및 종사자수(2009) (계속),"V. Census of Est abl i shnent s, M ni ng and Manuf act uri ng - 357 ⏐ 3. Number of Establishments and Workers by Province(2009) ⏐ * See the headhote tabl e1 ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Daejeon Ulsan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 178 765 766 886 159 597 790 202 99 148 488 781 93 176 468 501 68 654 413 831 All industry ⏐ 12 310 24 175 13 327 ㄱ 338 13 184 Agricul ture, forestry and fishing ⏐ • w6 273 20 129 10 292 6 334 5 118 Agriculture"
사업체,2010,362,3. 시·도별 사업체수 및 종사자수(2009) (계속),"358 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2009) (계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do늉 Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -men ts Workers Workers Workers ⏐ 전 산 업 3 558 659 117 569 479 165 ⏐ 농 업, 임 업 및 어 업 145 1 786 3 232 ⏐ 농 업 ㄲ 986 9 209 ⏐ 임 업 53 734 3 19 188"
사업체,2010,363,3. 시·도별 사업체수 및 종사자수(2009) (계속),"V. Census of Est abl ishnent s, M ni ng and Manuf act uri ng - 359 ⏐ 3. Number of Es tablishments and Workers by Province(2009)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do듑 Gyeongsangnam-do Jeglu spcplclf mee x erm mg ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Wotkers -men ts Wotkers -ments Wotkers -ments Workers -men ts Workers ⏐ 122 658 544 469 124 750 560 699 184 153 868 182 221 507 1 140 329 45 990 200 130 All industry ⏐ 212 2 124 299 3 192 268 2 650 212 2 476 435 4 807 Agriculture, forestry and fishing ⏐ 179 1 919 211 2 236 191 1 875 1 875 303 3 885 Agriculture ⏐ 10 114 46 459 64 731 548 5 42 Forestry"
사업체,2011,364,3. 시ㆍ도별 사업체수 및 종사자수(2009),"360 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2009) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ Whole country Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Number of Number of Number ol Number of Number of Number of ⏐ establishments workers Male Female establishment workers establishments workers ⏐ 전 산 업 32 16 818 015 9 888 360 6 929 655 723 086 259 973 1 182 236 ⏐ 농 업, 임업 및 어 업 22 587 83 2 868"
사업체,2011,365,3. 시ㆍ도별 사업체수 및 종사자수(2009) (계속),"V. Census of Establishments, Mining and Manufacturing - 361 ⏐ 3. Number of Establishments and Workers by Province(2009) ⏐ ※ See the headnote tablel. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Numberof Number of Number o Number of Number of Number of Number of Number of ⏐ establishments stablishment workers establishments workers establishments workes ⏐ 178 765 766 886 159 597 790 202 99 148 488 781 93 176 468 501 68 654 413 831 All industry ⏐ 12 310 24 175 13 327 338 13 184 Agricuture, forestry and fiating ⏐ 9 273 20 129 10 292 : 334 118 Agriculture ⏐ 3 37 21 3 43 Forestry"
사업체,2011,366,3. 시ㆍ도별 사업체수 및 종사자수(2009) (계속),"362 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2009)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Jumber o Number of Number of Number of Number of Number or ⏐ workers stablishmen workers establishments workers establishments workers ⏐ 전 산 업 660 008 3 558 659 117 569 479 165 102 969 513 176 131 555 ⏐ 농 업,임업 맞 어 업 ㅲ 1 786 115 232 ⏐ 농 업 173 ㄲ 986 90 209 ⏐ 임 업 53 734 19 188"
사업체,2011,367,3. 시ㆍ도별 사업체수 및 종사자수(2009) (계속),"V. Census of Establishments, Mining and Manufacturing - 363 ⏐ 3. Number of Establishments and Workers by Province(2009)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do Gyeongsangnam-do Jelu spe al sea eoncmine ⏐ 사업체수 종사자수 = 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ lumber Number of Vumber o Numberof ⏐ ablishmer workers tablishmer workers ⏐ 122 658 544 469 124 750 560 699 184 153 868 182 221 507 1 140 329 45 990 200 130 All industry ⏐ 21 2 124 268 476 435 4 807 Agriculure, forestry and fishing ⏐ 179 1 919 191 58 303 3 885 Agriculture ⏐ 10 114 46 64 5 42 Forestry"
사업체,2012,364,3. 시·도별 사업체수 및 종사자수(2011),"360 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2011) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ Whole country Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Number of Number of Number of Number of Number Number o ⏐ estabishments workers Male Female estabishments Workers stablishmer worker: ⏐ 전 산 업 3 470 034 18 093 190 10 609 232 7 483 958 752 285 4 498 312 263 356 1 231 887 ⏐ 농 업, 임 업 및 어 업 32 152 8 195 21 369 88 3 489"
사업체,2012,365,3. 시·도별 사업체수 및 종사자수(2011) (계속),"V. Census of Establishments, Mining and Manufacturing - 361 ⏐ 3. Number of Establishments and Workers by Province(2011) ⏐ see the headnote table ⏐ each, pers ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Daejeon ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of Number of ⏐ estabishments estabishments estabishments wokers establishments ⏐ 188 300 809 381 169 421 848 393 102 386 499 802 100 474 509 70 73 417 451 987 All industry ⏐ 14 316 19 133 21 369 3?7 17 219 Agriceulurs, forestry and fiching ⏐ 12 278 15 8 16 320 8 301 ~∞g 110 Agriculure"
사업체,2012,366,3. 시·도별 사업체수 및 종사자수(2011) (계속),"362 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2011)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of | Number of Vumber o Number of Number of Number Number o ⏐ establishments workers stablishments workers workers stablishmen workers ⏐ 전 산 업 720 851 3 920 341 121 273 502 315 109 256 551 917 140 507 748 377 ⏐ 농 업, 임 업 및 어 업 1?1 2 268 1 739 249 ⏐ 농 업 102 1 290 1 247 218 ⏐ 임 업 5? 890 474 22"
사업체,2012,367,3. 시·도별 사업체수 및 종사자수(2011) (계속),"V. Census of Establishments, Mining and Manufacturing - 363 ⏐ 3. Number of Establishments and Workers by Province(2011)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do Gyeongsangnam-do Jejiu spec hal rcef goneming ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of Number of Number of Number of Number of Number of ⏐ establishments establishments workes establishments establishments estabishments ⏐ 128 740 581 101 128 465 586 908 193 364 945 683 230 795 1 203 289 47 144 203 757 All industry ⏐ 230 2 691 368 4 538 286 2 888 227 2 590 387 3 748 Agricuture, forestry and ishing ⏐ 2 481 2?2 193 166 1 858 261 3 084 Agriculure ⏐ 146 81 48 592 27 Forestry"
사업체,2013,364,3. 시·도별 사업체수 및 종사자수(2012),"360 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2012) ⏐ ※ 그표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전국 서울특별시 부산광역시 대구광역시 ⏐ Whole country Seoul Busan Daegu ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of 남 여 Number of Number of Number of Number of Number of Number of ⏐ establishments workers Male Female establishments workers (chtabishents workers establishments workers ⏐ 전 산 업 3 602 476 18 569 355 10 795 555 7 773 800 780 887 4 541 393 270 058 1 275 945 192 600 833 836 ⏐ 농업, 임업 및 어 업 2451 31 448 23 615 7 833 20 296 90 3 845 ㆅ 277 ⏐ 농 1 721 20 488 14 676 87 아l 38 밀 225"
사업체,2013,365,3. 시·도별 사업체수 및 종사자수(2012) (계속),"V. Census of Establishments, Mining and Manufacturing - 361 ⏐ 3. Number of Establishments and Workers by Province(2012) ⏐ ※ See the headnote tablel. ⏐ In each, person ⏐ 인천광역시 광주광역시 대전광역시 울산광역시 세종특별자치시 ⏐ Incheon Gwangju Dacjieon Ulsan Sejong ⏐ 사업체수 종사자수 | 사업체수 종사자수 사업체수 종사자수 사업체수 •종사자수 사업체수 종사자수 ⏐ Number of Number of Number of Number o. Number of Number of Number of ⏐ workers estabolishments workers -stablishment workers establishments workers ⏐ 177 198 871 532 105 931 519 912 104 609 521 281 74 578 452 130 6 640 46 512 All industry ⏐ 19 127 24 424 7 293 16 203 6 52 Agriclture, forestry and fishing ⏐ 93 19 376 6 290 s2g 106 6 . . 0 Agriculure"
사업체,2013,366,3. 시·도별 사업체수 및 종사자수(2012) (계속),"362 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2012)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbulk-do늉 Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of Number of Number of Number of | Number of Number of Number of ⏐ establishments workers establishments workers establishments workers establishments workers ⏐ 전 산 업 751 108 4 041 430 125 192 520 560 112 650 569 550 141 212 742 046 ⏐ 농 업, 임업 및 어 업 209 3 699 2 364 137 1 654 242 2 578 ⏐ 농 190 3 458 93 1 139 208 2 242 ⏐ 임 업 19 261 39 496 22 282"
사업체,2013,367,3. 시·도별 사업체수 및 종사자수(2012) (계속),"V. Census of Establishments, Mining and Manutacturing - 363 ⏐ 3. Number of Establishments and Workers by Province(2012)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do Gyeongsangnam-do얧 leiu spcid satf-gnarig powine ⏐ 사업체수 종사자쉬 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number 0 Number of Number of ⏐ establishments worker: establishments workers ⏐ 135 999 602 988 132 892 601 963 199 547 966 347 242 123 1 250 462 49 252 211 468 All industy ⏐ 256 2 858 369 4 339 278 2 851 221 2 491 375 3 097 Agriculures, foresitry and fsthing ⏐ 222 2 624 232 2 207 191 1 827 164 1 868 235 2 408 Agricuture ⏐ 20 179 70 759 76 986 48 558 5 49 Forestry"
사업체,2014,364,3. 시·도별 사업체수 및 종사자수(2013),"360 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2013) ⏐ ※ 그표 설명문 참조 ⏐ 단위: 개, 명 ⏐ 전국 서울특별시 부산광역시 대구광역시 ⏐ Whole country Seoul Busan Daegu ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of 남 여 Number of Number of Number of Number of Number of Number of ⏐ establishments workers Male Female estabishments Workers estabisiments| workers establishents workers ⏐ 전 산 업 3 676 876 19 173 474 11 089 645 8 083 829 785 094 4 585 090 271 983 1 297 862 195 717 849 631 ⏐ 농 업, 임업 및 어업 2 708 34 527 25 444 9 083 18 276 3 159 17 287 ⏐ 농 업 23 004 16 200 6 804 10 55 29 14 241"
사업체,2014,365,3. 시·도별 사업체수 및 종사자수(2013) (계속),"V. Census of Establishments, Mining and Manufacturing - 361 ⏐ 3. Number of Establishments and Workers by Province(2013) ⏐ 인천광역시 광주광역시 대전광역시 울산광역시 세종특별자치시 ⏐ Incheon Gwangju Daejeon UIlsan Sejong ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of Number of Number of Number of Number of Jumber 0 Number of Number of Number of ⏐ establishments workers establishments workers establishments workers tablishmen wotkers establishments workers ⏐ 177 990 895 657 108 808 529 113 105 676 536 181 76 993 488 627 7 468 56 867 All industty ⏐ 22 168 17 414 7 289 21 251 6 69 Agriculure, foresty and ishing ⏐ 18 96 11 303 6 287 6 118 6-_ 69 Agriculture ⏐ 17 110 그- 2 12 116 |Forestry ⏐ 55 1 3 17"
사업체,2014,366,3. 시·도별 사업체수 및 종사자수(2013) (계속),"362 - V. 총사업체, 광업 및 제조업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2013)(계속) ⏐ 단위: 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do옓 Gangwon-do Chungcheongbuk-do늉 Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Number of Number of Number of Number of Number of Number of Number of ⏐ establishments workers establishments workers establishments workers establishments Workers ⏐ 전 산 업 773 216 4 259 215 129 403 551 182 115 611 591 509 145 998 777 843 ⏐ 농업. 임 업 및 어 업 237 212 2875 162 254 279 ⏐ 농 업 212 122 1 617 121 222 2500 ⏐ 임 업 22 75 1 153 22 260"
사업체,2014,367,3. 시·도별 사업체수 및 종사자수(2013) (계속),"V. Census of Establishments, Mining and Manufacturing - 363 ⏐ 3. Number of Establishments and Workers by Province(2013)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do Gyeongsangnam-do Jeju-do ⏐ 사업체수 |종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 | 종사자수 사업체수 | 종사자수 ⏐ Number of Number of Number of Number of Number c ⏐ workers establishments workers stablishmen workers ⏐ 139 656 624 407 136 889 623 801 205 734 1 004 067 248 913 1 275 688 51 727 226 734 All industy ⏐ 270 2 992 397 4 442 328 3 183 257 2 988 395 3942 Agriaulure, foresty and fishing ⏐ 232 2 693 2210 227 186 2 127 228 3 104 Agricnlture ⏐ 21 231 826 60 729 6 62 Forestry"
사업체,2015,735,3.시·도별 사업체 수 및 종사자 수(2014),"732 - XI. 경기· 기업경영(사업체) ⏐ 3. 시 • 도별 사업체 수 및 종사자 수(2014) ⏐ ※ 1표 설명문 참조 ⏐ 단위: 개, 명 ⏐ 전국 서울특별시 부산광역시 대구광역시 ⏐ Whole country Seoul Busan Daegu ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Nunbaof Number of 남 ⏐ atbikshmnits workers Male얧 ⏐ 전 산 업 3 812 820 19 899 786 11 503 584 8 396 202 812 798 4 739 883 277 713 1 325 781 198 764 866 599 ⏐ 농업. 임업 및 어 업 36 474 26 834 9 640 14 86 2 681 23 ⏐ 농 업 25 245 17 740 7 505 8 33 6 32 20"
사업체,2015,736,3.시·도별 사업체 수 및 종사자 수(2014) (계속),"XI. Economy/Corporate Business (Company) - 733 ⏐ 3. Number of Establishments and Workers by Province (2014) ⏐ See the headnote tabl ⏐ l each, persc ⏐ 인천광역시 광주광역시 대전광역시 울산광역시 세종특별자치시 ⏐ Incheon Gwangju Daejeon Ulsan Sejong ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ acbksment atbishmants wotkers etbishmants woikeis ⏐ 183 595 931 822 111 285 537 822 109 535 556 297 78 638 506 899 9 124 70 661 All industry ⏐ 30 162 18 334 8 317 16 5 49 Agriculture, forestry and fishing ⏐ 25 107 8 317 5 37 5 49 Agricullure ⏐ . 5 • 51 48 8 96 Forestry"
사업체,2015,737,3.시·도별 사업체 수 및 종사자 수(2014) (계속),"734- XI. 경기. 기업경영(사업체) ⏐ 3. 시 • 도별 사업체 수 및 종사자 수(2014) (계속) ⏐ 단위: 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do Chungcheongnamdo ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Number of Numberof Numberof Number of Number of Number of Number of ⏐ establishments wotkers estabishments workes establishments얧 establishments얧 workers ⏐ 전 산 업 4 471 773 565 568 ⏐ 농 업. 임업 및 어업 3 776 ⏐ 농 업 + ⏐ 임 업 36 429"
사업체,2015,738,3.시·도별 사업체 수 및 종사자 수(2014) (계속),"XI. Economy/Corporate Business (Company)- 735 ⏐ 3. Number of Establishments and Workers by Province (2014)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주특별자치도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do Gyeongsangnam-do Jeju-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 144 902 646 651 142 932 656 218 213 813 1 028 921 258 713 1 325 862 53 897 235 650 All industry ⏐ 347 3 432 506 6 068 3 220 3 466 413 4 055 Agricul ture, forestry and fishing ⏐ 324 216 3 065 Agriculture ⏐ 26 92 88 67 9 73 Forestry ⏐ 18 67 90 8 43 19 188 917 Fishing ⏐ 88 15 193 Mining and quartying"
사업체,2016,745,3.시·도별 사업체 수 및 종사자 수(2014),"742- XI. 경기· 기업경영(사업체) ⏐ 3. 시 • 도별 사업체 수 및 종사자 수(2014) ⏐ ※ 1표 설명문 참조 ⏐ 단위: 개, 명 ⏐ 전국 서울특별시 부산광역시 대구광역시 ⏐ Whole county Seoul Busan Daegu ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Nunbeof Number of 남 ⏐ clcbilhmanls workers Male얧 ⏐ 전 산 업 3,812, 820 19, 899, 786 11, 503, 584 8, 396, 202 812,798 4,739,883 277, 713 1, 325, 781 198, 764 866, 599 ⏐ 농업. 임업 및 어 업 36,474 26, 834 9,640 14 86 2,681 23 ⏐ 농 업 25, 245 17, 740 7,505 8 33 6 32 20"
