series,edition,page,table,header
가구,2007,672,21. 가구주 교육정도별 자산현황(2006),"674- XII. 물가 및 가계 ⏐ 21. 가구주 교육정도별 자산현황(2006) ⏐ 단위 : 1,000원 ⏐ 전 가구 All households 근로자가구 ⏐ 평균 초등학교 중학교 고등학교 대 학 교 평균 초등학교 ⏐ 이 하 이 상 이 하 ⏐ Primary school College, university Primary schoo ⏐ Average or lower Middle school High school or higher Average or lowel ⏐ 가 구분 포 (%) 100. 00 19.95 12.88 37.63 29.54 100. 00 11.48 ⏐ 가 구 원 수 ( 명 ) 2.88 2.10 2.70 3.11 3.20 3.04 2.39 ⏐ 가구주연령 (세) 48.93 63.95 53.05 44. 69 42. 38 43.93 57.96 ⏐ 총 자 산 28 112.3 16 095.4 22 311.4 23 896.2 44 129.2 22 717.5 13 945. 8"
가구,2008,148,9. 시ㆍ도별 가구(일반가구),"144 - II. 인구 및 가구 ⏐ 9. 시•도별 가구(일반가구) "" ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 * See the headnote of tables. ⏐ 단위 : 가구, 명 In household, person ⏐ 가구수 평균가구원수 ⏐ Number of households Household size ⏐ 1995 2000 2005 1995 2000 2005 ⏐ 전 국 The nation 12 958 181 14 311 807 15 887 128 3.3 3.1 2.9 ⏐ 서 울 특 별 시 Seoul 2 965 794 3 085 936 3 309 890 3.4 3.1 2.9 ⏐ 부산광역시 Busan 1 079 417 1 120 186 1 186 378 3.4 3.2 29 ⏐ 대 구 광 역시 Daegu 703 464 759 351 814 585 3.4 3.2 3.0"
가구,2008,149,10. 시ㆍ도별 가구의 점유형태,"II. Population and Household - 145 ⏐ 10. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 * See the headnote of tables. ⏐ 단위 : 가구, % In household, percent ⏐ 계 자가 전세 월세 무상 미상 ⏐ Total Owned Tenement Monthly rent Free rent Unknown ⏐ 구성비 구성비 구성비 구성비 구성비 ⏐ Compo- Compo- Compo- Compo- Compo- ⏐ sition sition sition sition sition ⏐ 2000 ⏐ 전 국 The nation 14 311 807 100.0 7 753 100 54.2 4 039 514 28.2 2 113 243 14.8 405 506 2.8 444"
가구,2008,676,21. 가구주 교육정도별 자산현황(2006),"672- XII. 물가 및 가계 ⏐ 21.가구주 교육정도별 자산현황(2006) ⏐ 단위 : 1,000원 ⏐ 전 가구 All households 근로자가구 ⏐ 평균 초등학교 중학교 고등학교 대 학 교 평균 초등학교 ⏐ 이 하 .상 이 하 ⏐ Primary school College, university Primary schoo ⏐ Average or lower Middle school High school or higher Average or lowel ⏐ 가 구분 포 ( %) 100. 00 19.95 12.88 37.63 29.54 100. 00 11.48 ⏐ 가구 원수(명) 2.88 2.10 2.7 3.11 3.20 3.04 2.39 ⏐ 가 구주연령(세) 48.93 63.95 53.05 44. 69 42. 38 43.93 57.96 ⏐ 총 자 산 28 112.3 16 095.4 22 311.4 23 896.2 44 129.2 22 717.5 13 945. 8"
가구,2009,148,9. 시ㆍ도별 가구(일반가구),"144 - II. 인구 및 가구 ⏐ 9. 시•도별 가구(일반가구) "" ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 * See the headnote of tables. ⏐ 단위 : 가구, 명 In household, person ⏐ 가 구 수 평균가구원수 ⏐ Number of households Household size ⏐ 1995 2000 2005 1995 2000 2005 ⏐ 전 국 Whole country 12 958 181 14 311 807 15 887 128 3.3 3.1 2.9 ⏐ 서 울 특 별 시 Seoul 2 965 794 3 085 936 3 309 890 3.4 3.1 2.9 ⏐ 부산광역시 Busan 1 079 417 1 120 186 1 186 378 3.4 3.2 29 ⏐ 대 구 광 역시 Daegu 703 464 759 351 814 585 3.4 3.2 3.0"
가구,2009,149,10. 시ㆍ도별 가구의 점유형태,"II. Population and Household - 145 ⏐ 10. 시•도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 * See the heatnote of tables. ⏐ 단위 : 가구, % In household, percemt ⏐ 계 자 가 전세 월 세 무상 미 상 ⏐ 구성비 구성비 구성비 구성비 구성비 ⏐ Total Compo- Owned Compo Tenement Compo- Monthly Compo- Rent free Compo- Unknowr ⏐ sition rent sition sition ⏐ 2000 ⏐ 전 국 Whole country 14 311 807 100.0 7 753 100 54.2 4 039 514 28.2 2 113 243 14.8 405 506 2.8 444 ⏐ 서울특별시 Seoul 3 085 936 100. 0 1 263 357 40.9 1 271 330 41.2 502 623 16.3 48 619 1.6 ㄱ"
가구,2009,706,21. 가구주 교육정도별 자산현황(2006),"702- XII. 물가 및 가계 ⏐ 21.가구주 교육정도별 자산현황(2006) ⏐ 단위 : 만원 ⏐ 전 가구 All households 근로자가구 ⏐ 평균 초등학교 중학교 고등학교 대 학 교 평균 초등학교 ⏐ 이 하 .상 이 하 ⏐ Primary school College, university Primary schoo ⏐ Average or lower Middle school High school or higher Average or lowel ⏐ 가 구분 포 ( %) 100. 00 19.95 12.88 37.63 29.54 100. 00 11.48 ⏐ 가구 원수(명) 2.88 2.10 2.7 3.11 3.20 3.04 2.39 ⏐ 가 구주연령(세) 48.93 63.95 53.05 44. 69 42. 38 43.93 57.96 ⏐ 총 자 산 28 112.3 16 095.4 22 311.4 23 896.2 44 129.2 22 717.5 13 945. 8"
가구,2010,180,30. 시·도별 가구(일반가구),"176 - II. 인구 및 가구, 주택 ⏐ 30. 시 •도별 가구(일반가구)"" ⏐ Households by Province(Ordinary Household) ⏐ ※ 29표 설명문 참조 * See the headnote of table29. ⏐ 단위 : 가구, 명 In household, person ⏐ 가 구 수 평균가구원수 ⏐ Number of households Household size ⏐ 1995 2000 2005 1995 2000 2005 ⏐ 전 국 Whole country 12 958 181 14 311 807 15 887 128 3.3 3.1 2.9 ⏐ 서 울 특 별 시 Seoul 2 965 794 3 085 936 3.4 3.1 2.9 ⏐ 부산광역시 Busan 1 079 417 1 120 186 3.4 3.2 2.9 ⏐ 대 구 광 역시 Daegu 703 464 759 351 3.4 3.2 3.0"
가구,2010,181,31. 시·도별 가구의 점유형태,"I. Population and Household, Housing -177 ⏐ 31. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ * 29표 설명문 참조 * See the headnote of table29. ⏐ 단위 : 가구, % In houxehold. pereemt ⏐ 계 자 가 전세 월 세 무상 미 상 ⏐ 구성비 구성비 구성비 구성비 구성비 ⏐ Total Compo- Owned Compo- Tenement Compo- Monthly rent Compo- Rent fiee Compo- Unknowr ⏐ sition sition sition ⏐ 2000 ⏐ 전 국 Whole country 14 311 807 100.0 7 753 100 54.2 4 039 514 28.2 2 113 243 14.8 405 506 2.8 444 ⏐ 서울특별시 Seoul 3 085 936 100. 0 1 263 357 40.9 1 271 330 41.2 502 623 16.3 48 619 1.6 ㄱ"
가구,2010,710,19. 가구주 교육정도별 자산현황(2010),"706- XIII. 물가 및 가계 ⏐ 19. 가구주 교육정도별 자산현황( 2010) ⏐ 단위 : %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 연령 경상소득 가처분소득 비소비지출 ⏐ ( 연이자포함) ⏐ Nowxencimnton ⏐ Number of ⏐ Distibution o household Average age of Including annual ⏐ lousehold members household heads Regular income Disposable income terest Payment her deb ⏐ 전 가 구 ⏐ 전 국 100.0 29 3ㄲ 2 g12 ⏐ 초졸 이하 19.1 2.0 1 522 1 235"
가구,2011,209,38. 시ㆍ도별 가구의 점유형태,"II. Population and Household, Housing -205 ⏐ 38. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 27표 설명문 참조 ※ See the headnote of table27 ⏐ 단위 : 천가구, % In thousand household, percent ⏐ 일반가구 자 가 전 세 보증금 있는 보증금 없는 사글세 무상 ⏐ 월세 월세 ⏐ 구성비 구성비 구성비 구성비 Montiy 구성비 pasyment or 구성비 구성비 ⏐ households .General, Compo- rent with Compo- without Compo- period in Compo Compo ⏐ siion Rent free sition ⏐ 2005 ⏐ 전 국 Whole country 15 887 100.0 8 828 100.0 3 557 100.0 2 395 100.0 333 100.0 284 100.0 490 100.0"
가구,2011,718,19. 가구주 교육정도별 자산현황(전체가구평균)(2011),"714 - XIII. 물가 및 가계 ⏐ 19. 가구주 교육정도별 자산현황(전체가구평균)(2011) ⏐ 단위 : %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 연령 경상소득 가처분소득 비소비지출 ⏐ (연이자포함) ⏐ Average number of ⏐ Distribution of household Average age of ⏐ households members household heads Regular income Disposable income Interest payment on other debts) ⏐ 전 가 구 ⏐ 전 국 100.0 3.0 51.4 4 012 3 283 729 ⏐ 18.5 2.0 68.2 1 575 1 359 215 ⏐ 중 졸 10.2 2.7 58.2 2 893 2 47 423"
가구,2012,213,38. 시·도별 가구의 점유형태,"I. Population and Household, Housing - 209 ⏐ 38. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 27표 설명문 참조 ※ See the headnote of rtable27 ⏐ 단위 : 천가구, % In thousand household, percemt ⏐ 일반가구 자 가 전 세 보증금 있는 보증금 없는 사글세 무 상 ⏐ 월세 ⏐ 구성비 Monthiy 구성비 pasyment or 구성 ㅂ ⏐ General. Compo Compo- rent with Compo without ⏐ households sition sition Rent free ⏐ 2005 ⏐ 전 국 Whole country 15 887 100.0 8 828 100.0 3 557 100.0 2 395 100.0 333 100.0 284 100.0 490 100.0"
가구,2012,720,19. 가구주 교육정도별 자산 및 부채 현황(전가구평균),"716 - XIII. 물가 및 가계 ⏐ 19. 가구주 교육정도별 자산 및 부채 현황(전가구평균) ⏐ 단위 : %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 만나이 경상소득 ⏐ 가처분소득 비소비지출 ⏐ Average number of ⏐ Distribution of household Average age of Ton-consumpic ⏐ households members household heads Regular income Disposable income xpenditur ⏐ 전 국 ⏐ 2010 100.0 2.9 50.8 3 72.9 3 0472 ⏐ 초등학교 졸업 19.0 2.0 67.6 1 523.6 1 316.9 ⏐ 중학교 졸업 10.5 2.7 57.7 2 812.7 2 365.4"
가구,2013,718,19. 가구주 교육정도별 자산 및 부채 현황(전가구평균),"714 - XII. 물가 및 가계 ⏐ 19. 가구주 교육정도별 자산 및 부채 현황(전가구평균) ⏐ 단위 : %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 연령 경상소득 ⏐ 가처분소득 비소비지출 ⏐ Non-consumption ⏐ Regular income Disposable income expenditures ⏐ 전 국 ⏐ 2011 3.0 51.4 4 011.8 3 282.9 728.9 ⏐ 초 등 학 교 졸 업 2.0 68.2 1 574.5 1 359.5 215.1 ⏐ 중학교 졸 업 2? 58.2 2 892.8 2 470.2 422.5 ⏐ 고 등 학 교 졸 업 3.2 48.5 3 991.3 3 347.3 644.0"
가구,2014,215,40. 시·도별 가구의 점유형태,"II. Population and Household, Housing - 211 ⏐ 40. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 29표 설명문 참조 ※ See the headnote of table29. ⏐ 단위: 천가구, % In thousand household, Dercent ⏐ 일반가구 자 가 전 세 보증을 있는 보증금 없는 사글세 무상 ⏐ 월세 ⏐ 구성비 구성비 |구성비 구성비 구성비 구성: 구성비 ⏐ Monthly payment 0 lump ⏐ Monthly rent he renta ⏐ General Compo- Compo- Compo- rent with Compo- without Compo- pertod in Compo- Compo- ⏐ households Sition Owned sition Tenement sition deposit sition deposit sition advance sition Rent frce Sition"
가구,2014,718,19. 가구주 교육정도별 자산 및 부채 현황(전가구평균),"714 - XII. 물가 및 가계 ⏐ 19. 가구주 교육정도별 자산 및 부채 현황(전가구평균) ⏐ 단위: %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 연령 경상소득 ⏐ 가처분소득 비소비지출 ⏐ Protschou ot Aotrars A memten Seano l members hcroe afead Non-consumption ⏐ Regular income Disposable income expenditures ⏐ 전 국 ⏐ 2012 100.0 2.9 51.6 4 233.4 3 476.0 757.4 ⏐ 초등 학 교 졸 업 19.3 1.9 677 1 732.9 1 545.0 187.9 ⏐ 중학 교 졸업 11.1 2.6 57.8 3 067.3 2 637.7 429.5 ⏐ 고등 학교 졸 업 34.4 3.1 48.4 4 115.8 3 416.3 699.5"
가구,2015,299,19.가구주 교육정도별 자산 및 부채 현황(전가구평균),"296 - III. 물가• 가계 ⏐ 19. 가구주 교육정도별 자산 및 부채 현황(전가구평균) ⏐ 단위: %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 연령 경상소득 ⏐ 가처분소득 비소비지출 ⏐ Average number ⏐ Pioehoaot of household ⏐ members Regular income Disposable income ⏐ 전 국 ⏐ 2013 100.0 2.9 51.4 4 478.5 3 650.5 828.0 ⏐ 초등학교졸업 16.5 1.9 68.5 1 766.0 1 555.8 210.2 ⏐ 중학교졸업 10.7 2.6 58.8 3 165.8 2672.6 493.2\"
가구,2015,639,29.시·도별 가구의 점유형태,"636 - VII. 건설• 주택• 토지 ⏐ 29. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ 단위: 천가구, % In thousand household, percent ⏐ 일 반가구 자가 전세 보증금..있는 보증금없는 사글세 무상 ⏐ 월세 월세 ⏐ Monthly rent ⏐ for lump ⏐ 구성비 구성비 구성비 Momhdy 구성비 Monthly 구성비 Payment of 구성비 구성비 ⏐ the rental ⏐ Owned Compo wthout - sition deposit Compo penod in advance - sition Rent free Comp Compe itio ⏐ 2005"
가구,2016,305,19.가구주 교육정도별 자산 및 부채 현황(전가구평균),"302 - III. 물가• 가계 ⏐ 19. 가구주 교육정도별 자산 및 부채 현황( 전가구평균)"" ⏐ 단위: %, 명, 세, 만원 ⏐ 가구분포 가구원수 가구주 연령 경상소득 ⏐ 처분가능소득 비소비지출 ⏐ Average number ⏐ Pioehoaot of household ⏐ members Regular income Disposable income ⏐ 전 체 ⏐ 2014 100.0 2.9 52.1 4,658.5 3,819.3 839.2 ⏐ 초등학교졸업 16.0 1.9 69.3 1,734.8 1,542.1 192.6 ⏐ 중학교졸업 10.4 2.6 59.7 3,365.3 2,889.6 475.7"
가구,2016,647,29.시·도별 가구의 점유형태,"644 - VIII. 건설• 주택• 토지 ⏐ 29. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ 단위: 천가구, % In thousand household, percent ⏐ 일 반가구 자가 전세 보증금..있는 보증금없는 사글세 무상 ⏐ 월세 월세 ⏐ Monthly rent ⏐ for lump ⏐ 구성비 구성비 구성비 Momhdy 구성비 Monthly 구성비 Payment of《구성비 구성비 ⏐ the rental ⏐ Compo wthout Compo penod in Compo Compe ⏐ Owned - sition deposit - sition advance -sition Rent free itio"
