series,edition,page,table,header
주택,2003,316,"12. 연건평, 총방수, 건축년도별 주택(2000)","314 - V. 건설 및 주택 ⏐ 12. 연건평, 총방수, 건축년도별 주택(2000) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction ⏐ ※ 인구주택총조사 자료임. ※ Data are based on Population and Housing Census ⏐ 단위 : 호수 In house ⏐ 계 주택의 종류 Type of Housing units ⏐ 단독주택 아 파트 연립주택 다세대주택 영업용 ⏐ 건 물내주 택 ⏐ Detached lApartment units bulding not intended for Dweline units in the ⏐ Total dwelling Apartment Row house in a private house hruman habilation ⏐ 계 Total 10 959 342 4 069 463 5 231 319 812 872 453 117 392 571 ⏐ 연건평"
주택,2004,386,"12. 연건평, 총방수, 건축년도별 주택(2000)","382 - V. 건설 및 주택 ⏐ 12. 연건평, 총방수, 건축년도별 주택(2000) ⏐ Housing Units by T otal Area of Floor Space, Total Nurber of Room, Year of Construction(2000) ⏐ 단위 : 호수 In house ⏐ 계 주택의 종류 Type of Housing units ⏐ 단독주택 아 파 트 연립주택 다세대주택 영업용 ⏐ 건 물내주택 ⏐ Detached in l pirvatc house uiaama ao habadon for Apartment units Dweling units in a ⏐ Total dwelling Apartment Row house human hab iation ⏐ 계 10 959 342 4 069 463 5 231 319 812 872 453 117 392 571 ⏐ 연 건 평 Total area of fl oor space ⏐ 7평미만 ( 23m미만) Pyeong under 38 434 19 285 3 431 1 360 1 276 13 082"
주택,2005,400,"14. 연건평, 총방수, 건축년도별 주택(2000)","396 - VI. 건설 및 주택 ⏐ 14. 연건평, 총방수, 건축년도별 주택(2000) ⏐ Housing Units by T otal Area of Floor Space, Total Nurber of Room, Year of Construction(2000) ⏐ 단위 : 호 In housing ⏐ 계 주택의 종류 Type ofhousing units ⏐ 단독주택 아 파트 연립주택 다세대주택 영업용 ⏐ 건물 내주택 ⏐ Detached in a pivate house buithg a i adoml for Apartment units Dweling units in a ⏐ Total dwelling Apartment Row house human hab iation ⏐ 계 Total 10 959 342 4 069 463 5 231 319 812 872 453 117 392 571 ⏐ 연건평 ⏐ Total area of floor space"
주택,2006,398,"14. 연건평, 총방수, 건축년도별 주택(2005)","396 - V. 건설 및 주택 ⏐ 14. 연건평, 총방수, 건축년도별 주택(2005) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction(2005) ⏐ 단위 : 호 In hous ing ⏐ 계 주택의 종류 Type of housing units ⏐ 단독주택 아 파 트 연립주택 다세대주택 비거주용 ⏐ 건물내주택 ⏐ Total ietache wellin Apartment Row house partment units House wihin commerci n a hous building ⏐ 계 Total 12 494 827 3 984 954 6 626 957 520 312 1 164 251 198 353 ⏐ 연건평 ⏐ Total area of floor space ⏐ 7평미만( 23m미만) less than 7Pyeong 37 348 16 722 3456 1 344 6 394 9 432"
주택,2007,410,"14. 연건평, 총방수, 건축년도별 주택(2005)","412 - VI. 건설 및 주택 ⏐ 14. 연건평, 총방수, 건축년도별 주택(2005) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction(2005) ⏐ 단위 : 호 In housing ⏐ 계 주택의 종류 Type of housing units ⏐ 단독주택 아 파트 연립주택 다세대주택 비거주용 ⏐ 건 물 내 주 택 ⏐ Detached ⏐ Total dwelling Apartment Row house in a house ⏐ 계 Total 12 494 827 3 984 954 6 626 957 520 312 1 164 251 198 353 ⏐ 연건평 ⏐ Total area of floor space"
주택,2008,412,"14. 연건평, 총방수, 건축년도별 주택(2005)","408 - VI. 건설 및 주택 ⏐ 14. 연건평, 총방수, 건축년도별 주택(2005) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction(2005) ⏐ 단위 : 호 In housi ng ⏐ 계 주택의 종류 Type of housing units ⏐ 단독주택 아 파 트 연립주택 다세대주택 비거주용 ⏐ 건 물내주택 ⏐ Detached ⏐ Total dwelling Apartment Row house in a house ⏐ 계 Tot al 12 494 827 3 984 954 6 626 957 520 312 1 164 251 198 353 ⏐ 연건평 ⏐ Tot al area of fl oor space"
주택,2009,428,"14. 연건평, 총방수, 건축년도별 주택(2005)","424 - V. 건설 및 주택 ⏐ 14. 연건평, 총방수, 건축년도별 주택(2005) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction(2005) ⏐ 단위 : 호 In housi ng ⏐ 계 주택의 종류 Type of housing units ⏐ 단독주택 아 파 트 연립주택 다세대주택 비거주용 ⏐ 건 물내주택 ⏐ Detached ⏐ Total dwelling Apartment Row house in a house ⏐ 계 Tot al 12 494 827 3 984 954 6 626 957 520 312 1 164 251 198 353 ⏐ 연건평 ⏐ Total area of fl oor space"
주택,2010,226,"43. 연건평, 총방수, 건축년도별 주택(2005)","222 - II. 인구 및 가구, 주택 ⏐ 43. 연건평, 총방수, 건축년도별 주택(2005) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction(2005) ⏐ 단위 : 호 In housi ng ⏐ 계 주택의 종류 Type of housing units ⏐ 단독주택 아 파 트 연립주택 다세대주택 비거주용 ⏐ 건 물내주택 ⏐ Detached ⏐ Total dwelling Apartment Row house in a house ⏐ 계 Tot al 12 494 827 3 984 954 6 626 957 520 312 1 164 251 198 353 ⏐ 연건평 ⏐ Total area of fl oor space"
주택,2011,458,22. 연도별 주택재개발 사업현황,454 - VI. 건설업 ⏐ 22. 연도별 주택재개발 사업현황 ⏐ Housing Redevelopment Project by Year ⏐ 구역수 시 행면적(m') 건립가구(호) 철거대상(동) ⏐ No. of distidt Area Households built Subject for removal ⏐ 1992 14 535 179 16 129 5 319 ⏐ 1993 10 463 185 11 903 4 106 ⏐ 1994 11 333 813 8 082 2 596 ⏐ 1995 12 658 473 14 278 7 331 ⏐ 1996 9 205 645 4 205 1 ?1 ⏐ 1997 3 201 906 4 404 1 739 ⏐ 1998 227 558 4 ㄲ 1 788
주택,2012,458,22. 연도별 주택 재개발 사업현황,454 - VI. 건설업 ⏐ 22. .연도별 주택재개발.사업현황 ⏐ Housing Redevelopment Project by Year ⏐ 구역수 시행면적(m') 건립가구(호) 철거대상(동) ⏐ No. of district Area얧 Households built Subject for removal ⏐ 1993 10 463 185 11 903 4 106 ⏐ 1994 333 813 8 082 2 596 ⏐ 1995 658 473 14 278 7 331 ⏐ 1996 9 205 645 4 205 1 ?1 ⏐ 1997 3 201 906 4 404 1 739 ⏐ 1998 10 227 558 4 7 1 788 ⏐ 1999 16 389 662 7 673 3 930
주택,2013,458,22. 연도별 주택 재개발 사업현황,454 - VI. 건설업 ⏐ 22. 연도별 주택재개발 사업현황 ⏐ Housing Redevelopment Project by Year ⏐ 구역수 시행면적(m;) 건립가구(호) 철거대상(동) ⏐ No. of district Area얧 Households built Subject for removal ⏐ 1994 333 813 8 082 2 596 ⏐ 1995 12 658 473 14 278 7 331 ⏐ 1996 9 205 645 4 205 1? ⏐ 1997 3 201 906 4 404 1 739 ⏐ 1998 10 227 558 4 777 1 788 ⏐ 1999 16 389 662 7 673 3 930 ⏐ 2000 12 234 881 4 979 3 019
주택,2018,403,7.용도별 건축물 착공현황,"400 - VIII. 건설• 주택 ⏐ 7. 용도별 건축물 착공현황 ⏐ Start of Buildings by Use ⏐ 단위: 1,000m In thousand mi ⏐ 계 주거용 상업용 공업용 교육 및 사회 기 타 ⏐ Educational and ⏐ Total Residential Commercial Industrial social Others ⏐ 2003 108,965 42, 060 38,270 13,212 - 15,423 ⏐ 2004 91, 280 34,587 27, 244 12, 909 16, 540 ⏐ 2005 84,187 31, 502 21,764 13, 720 - 17, 200 ⏐ 2006 84,870 28,433 20, 971 15, 080 - 20,386 ⏐ 2007 96, 651 32,745 25,170 16,154 - 22, 582"
주택,2018,404,8.용도별 건축물 현황,"VII. Constiction / Housing-401 ⏐ 8. 용도별 건축물 현황 ⏐ Status of Buildings by Use ⏐ 단위: 동 In no. of buildting ⏐ 계 주거용 상업용 공업용 문교• 사회용 기 타"" ⏐ Total Residential Commercial Industrial educational, socia Cultural Others ⏐ 2007 6,460, 489 4,364, 730 1, 010, 972 215,591 163, 355 705, 841 ⏐ 2008 6, 556,713 4, 452, 403 1, 089, 202 235,306 164, 455 615,347 ⏐ 2009 6,618, 131 4, 478,862 1, 108, 389 242,593 168, 779 619,508 ⏐ 2010 6,676,518 4, 485,849 1, 129,302 250,416 173,917 637,034 ⏐ 2011 6,731, 787 4, 529,464 1, 142, 766 258, 744 170,284 630,529 ⏐ 2012 6, 796,239 4, 516, 392 1, 138, 401 265,452 175, 142 700,852"
주택,2019,463,7. 용도별 건축물 착공현황,"460 - X. 건설• 주택 ⏐ 7. 용도별 건축물 착공현황 ⏐ Start of Buildings by Use ⏐ 단위: 1,000m In thousand mi ⏐ 계 주거용 상업용 공업용 교육 및 사회 기 타 ⏐ Educational and ⏐ Total Residential Commercial Industrial social Others ⏐ 2004 91, 280 34, 587 27,244 12, 909 - 16, 540 ⏐ 2005 84, 187 31,502 21, 764 13,720 17, 200 ⏐ 2006 84,870 28, 433 20, 971 15,080 - 20,386 ⏐ 2007 96, 651 32, 745 25, 170 16,154 - 22, 582 ⏐ 2008 75, 194 15, 663 23,620 16, 640 19, 271"
주택,2019,464,8. 용도별 건축물 현황,"X. Construction / Housing - 461 ⏐ 8. 용도별 건축물 현황 ⏐ Status of Buildings by Use ⏐ 단위: 동 In no. of buildting ⏐ 계 주거용 상업용 공업용 문교• 사회용 기 타"" ⏐ Total Residential Commercial Industial Oithers ⏐ 2008 6,556, 713 4,452, 403 1, 089,202 235, 306 164,455 615,347 ⏐ 2009 6,618, 131 4, 478, 862 1, 108, 389 242,593 168, 779 619,508 ⏐ 2010 6,676,518 4, 485,849 1, 129,302 250,416 173,917 637,034 ⏐ 2011 6, 731, 787 4, 529,464 1, 142, 766 258, 744 170,284 630,529 ⏐ 2012 6,796, 239 4,516,392 1, 138,401 265,452 175,142 700,852 ⏐ 2013 6,851,802 4,529,040 1, 156,624 273,939 179,482 기2,거7"
주택,2020,457,12. 용도별 건축물 착공현황,"454 - XII. 주거/건설 ⏐ 12. 용도별 건축물 착공현황 ⏐ Statt of Buildings by Use ⏐ 단위: 천 m In thouand m ⏐ 계 주거용 상 업 용 공업용 교육 및 사회 기 타 ⏐ Educational and ⏐ Total Residential Commercial Industrial social Others ⏐ 2005 84,187 31, 502 21,764 13,720 - 17, 200 ⏐ 2006 84,870 28,433 20, 971 15,080 20,386 ⏐ 2007 96,651 32,745 25,170 16,154 - 22, 582 ⏐ 2008 75, 194 15, 663 23, 620 16, 640 - 19,271 ⏐ 2009 71, 251 22,259 17,807 10, 560 . 20, 626"
주택,2021,347,12. 용도별 건축물 착공현황,"344 - VII. 주거/건설 ⏐ 12. 용도별 건축물 착공현황 ⏐ Start of Buildings by Use ⏐ 단위: 천 m In thousand m ⏐ 계 주거용 상업용 공업용 교육 및 사회 기타 ⏐ Educational and ⏐ Total Residential Commercial Industrial social Others ⏐ 2006 84,870 28,433 20.971 15,080 - 20,386 ⏐ 2007 96,651 32,745 25,170 16,154 - 22,582 ⏐ 2008 75,194 15,663\ 23,620 16,640 - 19,271 ⏐ 2009 71,251 22,259 17,807 10,560 - 20,626 ⏐ 2010 82,484 24,416 20,434 14,922 8,336 14,374"
주택,2021,348,13. 용도별 건축물 현황,"VII. Housing / Construction - 345 ⏐ 13. 용도별 건축물 현황 ⏐ Status of Buildings by Use ⏐ 단위: 동 In no.ofbulding ⏐ 계 주거용 상 업용 공 업 용 문교 • 사회용 기타"" ⏐ Total Residential Commercial Industrial ducational, soci Cultura Others ⏐ 2010 6,676,518 4,485,849 1,129,302 250,416 173,917 637,034 ⏐ 2011 6,731,787 4,529,464 1,142,766 258,744 170,284 630,529 ⏐ 2012 6,796,239 4,516,392 1,138,401 265,452 175,142\ 700,852 ⏐ 2013 6,851,802 4,529,040 1,156,624 273,939 179,482 712,717 ⏐ 2014 6,911,288 4,544,277 1,174,891 283,259 182,913 725,948 ⏐ 2015"
