계열,판,쪽,표제목,header
인구,1973,46,16. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택 : 1970,44-인 구 ⏐ 16. 구 •시 •군별 가구• 인구 및 주택 : 1970 ⏐ ※ 폭별조사구 인구 재외 ⏐ 가 구 Household 인 ⏐ 계 한 국 인 한 국 인 Korean ⏐ Totdl Korean Total 계 남 ⏐ Female ⏐ 국시구구구구구구구구구시구구구구구구도시구구구구시시군군군군군군군군군군군군군군군군군군군도시시시시군군군군군군군군군군군군군 군군도시시 5 863 44 856 ⏐ 울 특별 1 096 87 094 ⏐ 로 40 034 %% ⏐ 24 764 ⏐ 대 149 565 149 • 189 533
인구,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,"42-인 구 ⏐ 13. 시 • 도별 가구 • 인구 및 주택 : 1970 ⏐ NUMBER Of HOUSEHOLDS, POPULATION and HOUSING UNIT by PROVINCE ⏐ ※ 1970년 총 인구 및 주별조사 자료임 ※ Data are based on 1970 Popularion and Housing Census ⏐ 가 구 인 구 거 처 ⏐ Porulaton Living_quarter ⏐ 한국인 게 한 국 인 외 국 인 계 주택 ! 이 외 7 추택 ⏐ Housetold Korean Foreigners Other ⏐ Korean Tetal 계 남 요 계 남 여 Housing thon ⏐ Both sexes Male Female Both Male Femaie Total Units housing ⏐ seXes Units ⏐ Mholocounty 국 5863440 5850 901 31 485 54 31 435 252 15 779 615 15 855 637 30 402 16 062 14 340 A 414 752 4 359 962 54 790"
인구,1974,44,16. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택 : 1970,44-인 구 ⏐ 16. 구•시 • 군별 가구• 인구 및 주택 : 1970 ⏐ X 특별 조시구 인구 제외 ⏐ 가 구 인 구 ⏐ 한 국 계 극 인 Korean ⏐ Hcusehold Korean Totcl 지 남 여 ⏐ Male Female ⏐ 전 국시구구구구구구구누구시구구구구두구도시구구쿠두시시꾼군군군군군군군군군군군군군군군군군군도시시시시군군군군궁군군군군군군군군군군도시시 5 863 440 5 856 901 30 882 386 15 199 940 15 652 044 ⏐ 웁 특별 1 096 87 1 094 648 5 433 198 2 660 533 2 762 202 ⏐ 로 40 034 39 794 211 796 210 638 99 778 110 860 ⏐ 24 764 24 294 133 880 131 163 63 014 68 149 ⏐ 대 동문 149 565 149 432 724 189 723 533 357 137 366 396
인구,1975,44,13. 시ㆍ도별 가구ㆍ인구 및 주택:1970,"42-인구 ⏐ 13. 시 • 도별 가구 • 인구 및 주택:1970 ⏐ NUMBER of HOUSEHOLDS, POPULATION and HOUSING UNITS by PROVINCES ⏐ ※ 1970년 종인구 및 주택조사 자료임 ※ Data are based on 1970 Population and Housing Census ⏐ 인 구 거 처 ⏐ 가 구 Population Living quarters ⏐ 한국인 계 한 국 인 외 인 계 주택 이 수 오 ⏐ Korean Foreigners Other ⏐ Households 계 남 Fsindlo 계 남 여 | Housing thon ⏐ Korean Total Both sexes Male Both Male I Female Total units hous ing ⏐ sexes I units ⏐ 전 국 5 863 440 5 856 901 3| 465 654 3| 435 252 15 779 615 15 655 637 30 402 16 062 14 340 4 414 752 4 359 962 54 790"
인구,1975,46,16. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택:1970,44-인 구 ⏐ 16. 구 •시 • 군별 가구 • 인구 및 주택 : 1970 ⏐ ※ 독별 조사구 인구 제외 ⏐ 가 구 인 구 ⏐ 한국인 계 한 국 Korean ⏐ Households ⏐ Korean Total 계 남 여 ⏐ Both sexes Male Female ⏐ 국시구구구구구구구##시구우구구구구도시구구구구시시는군군군군군군군군군군한군군군군군군눈도시시시시군군군군군군군군군군군군둔군군도시시 863 44 5 856 90 386 30 851 984 15 199 940 15 652 044 ⏐ 특 별 096 87 1 094 648 198 5 422 735 2 660 533 2 762 202 ⏐ 40 034 39 794 796 210 638 99 778 110 860 ⏐ 24 764 .24 294 880 13| 163 63 014 68 149
인구,1976,38,14. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택,36-인 구 ⏐ 14. 구•시 • 군별 가구• 인구 및 주택 ⏐ 5 센셔스 자료임 ⏐ 가 구 인 구 ⏐ Household ⏐ 계 한 국 인 외국 인 계 남 여 한 ⏐ Total Korean Forelgner Both sexes Male옓 Female Both sexes 계 ⏐ 1 97 0) 5 863 440 5 856 901 6 539 30 882 386 15 216 002 15 656 384 30 851 984 ⏐ 1 97 52)0 6 763 814 6 757 221 6 593 34 708 542 17 451 946 17 256 596 34 680 644 ⏐ 서 특별 시 1 410 748 1 408 417 2 331 6 889 470 3 429 218 3 460 252 6 879 149 ⏐ 종 로 67 740 67 599 141 334 329 164 470 169 859 333 440 ⏐ 58 116 57 470 646 284 705 142 919 141 786 281 533
인구,1976,52,18. 교육정도별 6세이상 인구,50--인 구 ⏐ 18. 교육 정도별 6세이상 인구 ⏐ ※1970년 인구젠서스 자료임 ⏐ 촐 업 ⏐ 총 계 Graduated Cutted in ⏐ 고등교육 1 초등교육 ⏐ Total Primary schoal ⏐ 전 국) 326 12 374 820 7 389 417 4 282 382 335 817 ⏐ 서 울 특별시 2 772 145 1 111 195 1 307 904 _. 53 890 ⏐ 부 산 시 901 826 422 803 419 733 0 17 778 ⏐ 경 기 도 1 401 476 869 927 477 892 37 094 ⏐ 강 원 도 709 890 477 362 211 073 ㅲ 20 301
인구,1977,42,15. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택,42-인 구 ⏐ 15. 구 • 시 • 군별 가구 • 인구 및 주택 ⏐ ※ 센서스 자료임 ⏐ 가 구 Household 인 구 ⏐ 계 한국인 |외국인 계 남 여 한 ⏐ Total Korean Forelgner Both sexes Male Female ⏐ Both sexes_ ⏐ 1 9 7 01 5 863 440 5 856 901 & 539 30 882 386 15 216 002 15 666 384 30 851 984 ⏐ 1 9 7 52)0 6 763 814 6 757 221 6593 34 708 542 17 451 946 17 256 596 34 680 644 ⏐ 서울특별시 1 410 748 1 408 417 470 3 429 218 3 460 252 6 879 149 ⏐ 종충동성성도서마용영관강 로 구 67 740 67 599 164 470 169 859 333 440 ⏐ 142 919 141 786 281 533
인구,1978,46,15. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택,46-인 구 ⏐ 15. 구•시•군별 가구·인구 및 주택 ⏐ ※ 센서스 자료임 ⏐ 가 구 Household 인 구 ⏐ 제 한국 인 외국 인 졔 남 여 한 ⏐ Total Korean Foreigner Both sexas Male Female 계 ⏐ Both sexes ⏐ 1 9 7 03 5 863 440 5 856 901 6 539 30 882 386 15 216 002 15 666 384 30 851 984 ⏐ 1 9 7 53 6 761 239 6 754 257 6 982 34 706 620 17 461 244 17 245 376 34 678 972 ⏐ 서 울 특 별 시 s7 - 406 980 06 889 502 3 432 182 3 457 320 6 879 464 ⏐ 로 주꾸구주 67 44] 333 970 164 378 169 592 333 049 ⏐ 57 427 284 832 142 978 141 854 281 832
인구,1979,46,15. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택,46-인구 ⏐ 15. 구• 시 • 군별 가구 • 인구 및 주택 ⏐ ※ 센서스 자료임 ⏐ 가 구 Household 인 7 ⏐ 계 한.국일외 국 일 계 남 여 한 ⏐ Total Korean Foreigner Both saxas Male Female 계 ⏐ Both sexes_ ⏐ 1 9 7 013 5 863 440 5 856 901 6 539 30 882 386 15 216 002 15 666 384 30 851 984 ⏐ 197 53 6 761 239 6 754 257 • 982 34 706 620 17 48| 244 17 245 376 3 678 972 ⏐ 서 울 툭 별 시 1 406 980 6 889 502 3 432 182 3 457 320 6 879 464 ⏐ 로 67 441 333 970 164 378 169 592 333 049 ⏐ 57 427 284 832 142 978 141 854 281 832
인구,1980,44,"14. 구ㆍ시ㆍ군별 가구, 인구 및 주택","44-인 구 ⏐ 14. 구•시 • 군별 가구, 인구 및 주택 ⏐ ※ 센서스 자료임 ⏐ 가 ㅜ Household 인 구 ⏐ 계 한. 국 인 외 '국인 계 남 여 한 ⏐ Total Korean Foreigner Both sexes Male옓 Female 계 ⏐ Both sexes_ ⏐ 1 97 00 5 863 440 5 856 901 6 539 30 882 386 15 216 002 15 666 384 30 851 984 ⏐ 1 9 7 5 6 761 239 6 754 257 6 982 34 706 620 17 461 244 17 245 376 34 678 972 ⏐ 서 울 특 별 시 1 409 577 1 406 980 2 597 6 889 502 3 432 182 3 457 320 6 879 464 ⏐ 로 44] 333 970 169 592 333 049 ⏐ 427 284 832 141 854 281 832"
인구,1981,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1980)","4-I. 인 구 ⏐ 6. 구·시 •군별 가구, 인구 및 주택 (1980)P) ⏐ # 센서스 자료임 ⏐ 가 구 Househok 인 구 ⏐ 계 한국인외국인 계 남 여 한 국 ⏐ 계 남 ⏐ Tolal Korean Foreigner Both sexes Male Female Both sexes Male ⏐ 전 국 7 560 Ses 7 971 147 5 842 37 448 830 18 764 130 lE 004 706 37 415 39C IE 746 373 ⏐ 서울록별시 1 E41 555 1 626 152 5 367 E 366 7St * 168 TCC + 158 056 8 353 005 • 159 947 ⏐ 종숭용성동성 도은서마감구 영동관강강 로 •t5 254 C5 103 292 175 143 14e E15 291 452 143 C8s ⏐ 구구구구구 구구쿠구구구 구구구구구 시 구구쿠구구 구구구구소 도 시구구구구 시시시시시 군군군군군 5: 74E 5< 518 242 664 122 &2C 258 238 556 119 006 ⏐ 산동 75 81€ 74 578 333 427 165 le8 143 33C ¢31 103 551"
인구,1982,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1980)","44-I. 인 구 ⏐ 6. 구.시 • 군별 가구, 인구 및 주택 (1980)®) ⏐ ※ 센서스 자료임 ⏐ 가 구 Household 인 구 ⏐ 계 한국인외국인 님 여 한 국 ⏐ 졔 남 ⏐ Total Korean Forelgner Both sexes Male Female Both sexes Male ⏐ 전 국 1980 98y 7 972 147 9 842 37 448 836 18 764 130 18 084 706 37 489 390 38 746 373 ⏐ 서울특별시 5367 8 756 4 98 056 4 159 947 ⏐ 1:3 148 815 l43 ⏐ 120 298 119 ⏐ 840 168 143 163"
인구,1983,38,2. 시ㆍ도별 인구,"38-ㅍ인 구 ⏐ 2.시 •도별인구 ⏐ Populaton by Province ⏐ ※ 센서스자료임 ※ Data are based on population and Housing Census of the year stated ⏐ 1980 ⏐ 1966 1 97 0"" 1975"" ⏐ 계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Wole Country (29 192 762 31 465 054 34 706 620 37 436 315 28 767 203 13 039 124 ⏐ 서울특별시 City of Seoul 3 803 360 5 535 725 6 889 502 8 364 379 4 108 875 * 1*5 304 ⏐ 1 430 011 1 879 904 2 453 173 3 15$ 166 1 570 361 2 53g 399 ⏐ 부산시 Busan City"
인구,1983,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1980)","44-I인 구 ⏐ 6. 구.시 • 군별 가구, 인구 및 주택 (1980) ⏐ ※ 샌시.스 자요임 ⏐ 가 구 Household ' 인 구 ⏐ 계 한국 • 인외 국인 계 남 여 한 ⏐ 계 남 ⏐ Total Korean Foregner Both sexes Male Female Both sexes Male ⏐ 전 국 7 978 605 7 969 201 6 37 436 id 70 13 65+ I!+ 37 * 315 13 749 336 ⏐ 서 울특별시 1342 239 ~ 336 8 35< t;} ~ 35 54 35) 016 * 160 054 ⏐ 않동별음 평만의복을히남유보지는 보보습습밝고 남뚱도번았있 799 ⏐ ~ ?2 ⏐ 0?C 163"
인구,1984,38,2. 시ㆍ도별 인구,"38-I인 구 ⏐ 2. 시•도별인구 ⏐ Population by Province ⏐ ※ 센서스자료임 ※ Data are based on populaton and Housing Census of the year ⏐ 1980 ⏐ 1966"" 1970% 19 7 53 ⏐ 계 남 여 ⏐ Both sexes Males Female얧 ⏐ 전 국 Whole Country 29 192 762 31 465 654 34 706 620 37 436 315 18 767 201 18 669 114 ⏐ 서울특별시 Seoul-t'tikpyalsh 3 803 360 5 535 725 6 889 502 8 364 379 4 168 875 4 195 504 ⏐ 부산직할시 Pusan-juk'alshl 2 430 011 1 879 904 2 453 173 3 159 765 1 570 367 1 589 399 ⏐ 경기도 Kyongg-do 3 107 807 3 358 022 4 039 132 4 933 862 2 474 199 2 459 663"
인구,1984,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1980)","44-II. 인 구 ⏐ 6. 구 •시 • 군별 가구, 인구 및 주택 (1980) ⏐ ※ 센서스 자료임 ⏐ 가 구 Household 1) 인 구 ⏐ 계 한국 인외국인 계 남 여 한 국 ⏐ 계 남 ⏐ Total Korean Foreigner Both sexes Male Female옓 Both sexes Male ⏐ 전 7 *78 005 7 969 201 9 40437 436 325 18 767 201 18 639 114 37 406 815 18 749 306 ⏐ 초 롱 & 842 239 1 836 903 녀 364 379 4108 875 4 195 534 & 350 626 4160 033 ⏐ 198 65 071 483 143 685 Tㅓa ⏐ 71? 5Z 888 ~ 584 222 356 228 ⏐ 359 74 522 525 165 505 020"
인구,1985,38,2. 시ㆍ도별 인구,38표인 구 ⏐ 2. 시 •도별인구 ⏐ Population by Province ⏐ ※ 센서스자료임 ※ Data are based on populaton and Housing Census of the year ⏐ 1980 ⏐ 1 96 69 197 0 19 7 5 ⏐ 계 남 여 ⏐ Both sexes Males Female옓 ⏐ 전 국 Whole Country 29 192 762 31 465 655 34 706 620 37 436 315 18 767 201 18 669 114 ⏐ 서울특별시 Seoul-t'tikpydlshi 3 803 360 5 535 725 6 889 502 8 364 379 4 168 875 4 195 504 ⏐ 부산직할시 Pusan-jk'alshi 1 430 011 1 879 904 2 453 473 3 159 766 초 570 367 1 589 39 ⏐ 경기도 Kyonggr-do 3 107 807 3 358 022 4 039 132 4 933 362 2 474 399 2 459 663
인구,1985,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1980)","44-I 인 구 ⏐ 6. 구•시 • 군별 가구, 인구 및 주택 (1980) ⏐ ※ 센서스 자료임 ⏐ 가 구 Household "" 인 구 ⏐ 계 한국인외국인 계 남 여 한쇛 국 ⏐ 계 남 ⏐ Total Korean Forelgner Both sexes Male옓 Female Both sexes Male ⏐ 전 국 7 978 605 7 969 201 404 315 18 767 201 18 669 114 37 406 825 18 749 306 ⏐ 서옴특별시 너 336 168 875 * 195 ® 350 616 160 059 ⏐ 촣모 127 143 685 148 291 960 ⏐ 2-824 322 356 120 238 476 ⏐ 837 165 505 168 330 730"
인구,1986,40,2. 시ㆍ도별 인구,40 - 표. 인 구 ⏐ 2. 시•도별인구 ⏐ Population by Province ⏐ ※ 센서스자료임 ※ Data are based on populaton and Housng Census of the year ⏐ 1 9 8 5B ⏐ 197 04 197 51 1980 ⏐ 계 남 여 ⏐ Both sexes Male옓 Female옓 ⏐ 전 국 Wole Country 31 465 056 34 706 620 37 436 315 40 466 577 20 280 857 20 185 72c ⏐ 서울특별시 Seoul-ttikpyalsh 5 S3s 725 6 889 502 8 364 379 9 645 932 4 806 844 4 839 038 ⏐ 부산직할시 Pusa-nlkalshu 1 379 904 2 453 173 J 159 766 3 516 807 1 738 871 1 777 936 ⏐ 대구직할시 Taegu-uk'alsh •. 2 030 672 1 006 970 1 023 702
인구,1986,46,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1985)","46 -I. 인 구 ⏐ P) ⏐ ※ 센서스 자료임 ⏐ 가 구 Household "" 인 구 ⏐ 계 한 인 외 국 인 계 남 여 한 국 ⏐ 계 남 ⏐ Total Korean Foregher Both sexes Male Female Both sexes Male ⏐ 전 국 9 588 723 9 575 356 13 367 40 720 40 432 397 20 259 958 ⏐ 서울특별시 2 333 316 2 325 395 7 919 9 645 932 4 806 844 4 839 088 9 628 552 4 795 854 ⏐ 종중용 로 구 66 406 66 154 252 256 183 130 936 135 247 265 498 130 499 ⏐ 산추 55 920 52 920 3 000 212 235 106 709 105 $26 208 187 103 426 ⏐ 81 963 80 162 1 801 326 827 161 674 165 153 322 ④96 158 937"
인구,1987,40,2. 시ㆍ도별 인구,40 -I• 인 구 ⏐ 2. 시•도별인구 ⏐ Population by Province ⏐ ※ 센서스자료임. ※ Data are based on popuilaton and Housing Census of the year ⏐ 단위 •명 In person ⏐ 1985 ⏐ 197 02 19 7 52 1980 ⏐ 계 남 여 ⏐ Both sexes Male Female옓 ⏐ 전 국 Wole Country 31 465 65& 34 706 620 37 436 315 80 648 886. 20 243 765 20 20% 729 ⏐ 서울특별시 Seoul-ttkpydish 5 $3$ 725 6 889 502 8 364 379 9 639 110 4 795 086 4 846 024 ⏐ 부산직할시 Pusan-atkalsh 1 879 904 2 453 173 3 159 766 3 514 798 1 736 376 * 778 &22
인구,1987,46,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1985)","46 -I. 인 구 ⏐ 6. 구•시 • 군별 가구, 인구 및 주택 (1985) ⏐ ※ 셀서스 자료임 ⏐ 단위 : 명 ⏐ 가 구 Household "") 인 구 ⏐ 계 한국 인 외 국 인 계 남 여 한 국 ⏐ 계 남 ⏐ Total Korean Foregner Both sexes Male Female Both sexes Male ⏐ 전 국 9 582 055 9 571 361 10 694 40 448 486 20 243 765 20 204 721 40 419 652 20 227 564 ⏐ 서울특별시 2 329 376 2 324 289 9 639 110 4 795 ¢86 4 846 024 4 787 720 ⏐ 총중 로 8 315 66 168 265 897 130 488 13$ &09 342 130 165 ⏐ 53 837 52 900 209 £58 10 046 105 612 208 085 103 089"
인구,1988,40,2. 시ㆍ도별 인구,"40 - I. 인 구 ⏐ 2. 시•도별인구 ⏐ Population by Province ⏐ ※ 센서스자료임. ※ Data are based on popuiaton and Housing Census of the year ⏐ 단위 명 In person ⏐ 1985 ⏐ 19 7 0"" 197 5"" 1980 ⏐ 계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Wole Country T 31 465 654 34 706 820 37 438 315 40 448 488 20 243 785 20 204 721 ⏐ 서울특별시 Seoul-t'tkpyoish 5 535 725 8 889 502 8 384 379 8 639 110 4 795 088 4 844 024 ⏐ 부산직할시 Pusan-juk'alshi 1 879 904 2 453 173 3 158 788 3 514 798 1 736 378 1 778 422"
인구,1988,46,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1985)",46 - I. 인 구 ⏐ ※ 센서스 자료임 ⏐ 단위 : 명 ⏐ 구 ⏐ 한맠국 ⏐ 계 남 ⏐ Both sexes Male ⏐ 전 국 9 582 055 g 571 361 10 684 ⏐ 서 울 특 별시 2 329 374 2 324 219 5 155 9 638 110 4 795 086 4 844 024 g 825 755 4 787 720 ⏐ 홓 로 88 315 86 188 147 265 897 130 488 135 409 285 342 130 185 ⏐ 53 837 52 900 937 209 658 104 046 105 612 208 085 103 089 ⏐ 81 777 80 113 1 864 326 076 180 919 185 157 321 791 158 551
인구,1989,42,2. 시ㆍ도별 인구,"40 -I. 인 구 ⏐ 2. 시•도별인구 ⏐ Popula tion by Province ⏐ ※ 센서스자료임. ※ Data are based on poplaton and Hoisams Ceansus oil hre rsasr ⏐ 단위 . 명 ⏐ 1985 ⏐ 19 7 0"" 197 5) 1980 ⏐ 계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Whole Country 31 465 654 34 706 820 37 438 315 40 448 486 20 243 765 20 204 721 ⏐ 서울특별시 Seoul-tukpydishi 5 535 725 8 888 502 8 364 379 8 639 110 4 795 088 4 844 024 ⏐ 부산직할시 Pusan-jk'alshl 1 878 904 2 453 173 3 159 768 3 514 798 1 738 378 1 778 422"
인구,1989,48,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1985)","46 -I. 인 구 ⏐ 6. 구• 시 • 군별 가구, 인구 및 주택 (1985) ⏐ ※ 센서스 자료임 ⏐ 단위 • 명 ⏐ Household "" 구 ⏐ 한국인외국인 한국 ⏐ 계 남 ⏐ Foregner Both sexes Both sexes늅 Male ⏐ 전 국 8 582 055 g 571 381 ⏐ 서 울특별시 2 329 374 2 324 219 5 155 ⏐ 구구 66 315 68 168 337 265 897 135 409 265 342 130 165 ⏐ 중용 53 837 52 900 209 658 105 612 208 085 103 089"
인구,1990,38,2. 시ㆍ도별 인구,"36-I 인 구 ⏐ 2. 하•비 ㅅㅁ ⏐ Population by Province ⏐ ※ 스ㅁ 및 보혼센서스 숙차임. ※ Di tfe based on populaon and Housing Census of, the rosr ⏐ 단위 ⏐ 1985 ⏐ 19 70"" .197 51 1980 ⏐ 계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Wole Country 31 465 654 34 706 020 37 436 315 40 448 486 20 243 785 20 204 721 ⏐ 서울특별시 Seoul-tikpyoishi 5 535 725 8 889 502 8 364 379 8 639 .110 4 795 086 4 844 024 ⏐ 부산직할시 Pusan-jk'alshu"
인구,1990,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1985)",42-ㅍ. 인 ⏐ ※ Aㅁ 및 #촌센서스 차임. ⏐ 단위 : 명 ⏐ 구 ⏐ 외국 인 한 국 ⏐ 계 님 ⏐ Foregner Both sexes Male얧 ⏐ 전 9 582 055 8 571 361 ⏐ 서 울특 별시 2 328 374 2 324 219 4 844 024 9 625 755 4 787 720 ⏐ 265 342 130 165 ⏐ 53 837 52 900 209 658 104 046 105 612 208 085 103 089 ⏐ 산 81 777 80 113 1 664 326 078 160 919 165 157 321 791 158 551
인구,1991,38,2. 시ㆍ도별 인구,36-II. 인 구 ⏐ 2.3•불제 ㅅ! ⏐ Population by Province ⏐ ※ 스다 소는배갈 ☆*임. ※ Data are based on population and Housing Census of the year ⏐ 단위 In person ⏐ 19902) ⏐ 1975½) 1980 1985 ⏐ 계 남 여 ⏐ Both sexes Male Female옓 ⏐ 전 국 Whole Country 34 706 620 37 436 315 40 448 486 43 520 199 21 844 844 21 675 355 ⏐ 서울특별시 Seoul-txkpyolshi B 889 502 8 364 379 9 639 110 10 627 790 5 336 864 5 291 128 ⏐ 부산직할시 Pusan-jk'alshi 2 453 173 3 159 786 3 514 788 3 797 568 1 882 891 1 914 575
인구,1991,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)","42-II. 인구 ⏐ ※ 1990.11,1 Aㅁt은제읽는휘쏟 ⏐ 단위 • 명 ⏐ 가 구 Household"") 인 구 ⏐ 계 한국 인 외국인 계 남 여 한국 인 Korean ⏐ Total Korean Forelgner Both sexes Male Female옓 계 여 ⏐ Both sexes Female ⏐ 전 국 11 303 718 11 357 180 844 844 21 675 355 43 499 674 21 833 809 21 868 085 ⏐ 서 울특별시 2 820 168 2 817 251 336 684 5 291 128 10 618 463 5 331 680 5 286 783 ⏐ 홍로쿠 86 377 66 268 122 349 120 906 242 815 122 128 120 88? ⏐ 53 240 53 079 94 540 93 403 187 180 94 111 93 069 ⏐ 산 구 83 109 82 023 1 086 152 159 152 375 301 776 150 685 151 091"
인구,1992,38,2. 시ㆍ도별 인구,36-I. 인 구 ⏐ 2.하• ㅅ R ⏐ Population by Province ⏐ ※ Ag 소순위해효 *차임. ※ Detla are tiasetd on Populaton and Housins Ceneus of lhpatcon ⏐ 단위 ⏐ 1990 ⏐ 19752 1980 1985 ⏐ 계 남 여 ⏐ Both sexes Male Fremale얧 ⏐ 전 국 Whole Country 34 706 620 37 436 315 40 448 486 43 410 899 21 782 154 21 628 745 ⏐ 서울특별시 Seoul-tikpyolshu 6 889 502 & 364 379 9 639 110 10 612 577 5 326 341 5 286 236 ⏐ 부산직할시 Pusanguk'aishi 2 453 173 3 159 766 3 514 798 3 798 113 1 881 926 1 '916 187
인구,1992,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)","42-I. 인 구 ⏐ ※ 1990111 시D는원큼# 쇼차임. ⏐ 가 구 Household"") 인 구 ⏐ 계 일반가구 외국일 계 남 여 한국인 Korean ⏐ 가 ⏐ General Forelgnet 계 남 여 ⏐ Total household household | Both sexes Male Female옓 Both sexes Male Female옓 ⏐ 전 국 11 361 096 11 354 540 21 628 745 43 390 374 21 770 919 21 619 455 ⏐ 서울특별시 2 817 762 2 814 845 2 917 10 612 577 5 286 236 10 603 250 5 321 357 5 281 893 ⏐ 종로 66 403 66 292 111 243 331 122 345 120 986 242 891 122 124 120 767 ⏐ 53 388 53 227 161 188 118 94 542 93 576 187 355 94 113 93 242 ⏐ 82 789 81 703 1 086 303 022 151 344 151 678 300 264 149 870 150 394"
인구,1993,39,3. 시ㆍ도별 인구,"I. Population - 37 ⏐ 3. 카•베ㅅㅁ ⏐ Population by Province ⏐ ※ㅅㅁ 또#해할 죠*임. ※Data are based on Population and Housing Census ⏐ 단위 : 명 In persons ⏐ 1990 ⏐ 1975"" 1980 1985 총계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Whole Country 34 706 620 $7 436 315 40 448486 43 410 899 21 782 154 21 628 745 ⏐ 서울특별시 Seoul-t'tikpyaishi 6 889 502 8 364 379 9 639 110 10 612 577 5 326 341 5 286 236 ⏐ 부산직할시 Pusan-ilk’alshi얧 3453 173 3 159 766 3 514 798 3 798 113 1 881 926 1 916 187 ⏐ 대구직할시 Taegu-ikzlshi 2 029 853 2229 040 1 113 242 1 115 798"
인구,1993,44,"7. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)","42-I. 인 구 ⏐ 7. B •카•테 핫ㅁ, ㅅㅁ 및 1는 (1990) ⏐ ※ 스ㅁ요는위큐슘 *임. ⏐ 단위 : 명 ⏐ 가 구 Householdst) 인 구 ⏐ 일반가구 외국일 님 여 한국인 Koreans ⏐ Ordinary Foregner 남 여 ⏐ householc household Male Female옓 Male Female ⏐ 천 국 11 361 096 11 354 540 6 556 43 410 899 21 782 154 21 628 745 43 390 374 21 770 919 21 619 455 ⏐ 서 울특 별시 2 817 762 2 814 845 2 917 10 612 577 5 326 341 5 286 236 10 603 250 5 321 357 5 281 893 ⏐ 66 403 66 292 111 243 331 122 345 120 986 242 891 122 124 120 767 ⏐ 53 388 53 227 161 188 118 94 542 93 576 187 355 94 113 93 242"
인구,1993,60,12. 시ㆍ도별 통근통학 인구(1990),"58-II. 인 구 ⏐ 12. 카• 채활새부 ㅅㅁ(1990)""2) ⏐ Commuters and Students(12 years old and over) by Province(1990) 42) ⏐ ※ 스미노는쾌슐 슢처임. ※ Data are based on Popuilation and Housing Census ⏐ 단위 :1,000명 In thousand person ⏐ 통근통학인구 Commuters and students ⏐ 남 여 통근인구 Commuters 통학인구 Students ⏐ 남 여 남 여 ⏐ Male옓 Fremale Male Female Male Female얧 ⏐ 전 국 Whole country 17 081 10 998 6 033 10 664 7 622 3 042 6 367 3 376 2 991 ⏐ 서울특별시 Seoul-ttikpyolsht 3 277 ~ 영양의다!여아라빠파라씨이요예 752 ⏐ 부산직할시 Pusan-Jk'alshi &7"
인구,1994,47,3. 시ㆍ도별 인구,I Population-23 ⏐ 3. 시•도 별 인구 ⏐ Population by Province ⏐ X 인구 주택총조사 자료임 ※ Data are based on Populatton and Housing Census ⏐ 단위 명 In persons_ ⏐ 1990 ⏐ 1975|) 1980 1985 총계 남 여 ⏐ Both sexes Male Female ⏐ 전 국 Whole Country 34 706 620 37 436 315 40 448 486 43 410 899 21 782 154 21 628 745 ⏐ 서울특별시 Seoul-t'ikpyalsh 6 889 502 8 364 379 9 639 110 10612 577 5 326 341 5286 236 ⏐ 부산직할시 Pusan-jk'alsh 2 453 173 3 159 766 3 514 798 3 798 113 1 881 926 1 916 187 ⏐ 대 구 직 할 시 Taegu-nlk'alshi •. 2029 853 2 229 040 1 113 242 1 115 798
